Sun Jul  3 21:30:49 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.80       Driver Version: 460.80       CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  GeForce RTX 3090    Off  | 00000000:42:00.0 Off |                  N/A |
| 39%   41C    P8    24W / 350W |      0MiB / 24268MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 2.1761, 'learning_rate': 9.612721210566813e-06, 'epoch': 5.77}
{'loss': 2.1573, 'learning_rate': 9.826451226810294e-06, 'epoch': 5.9}
{'loss': 2.138, 'learning_rate': 9.989954689236557e-06, 'epoch': 6.03}
{'loss': 2.1047, 'learning_rate': 9.936522185175687e-06, 'epoch': 6.16}
{'loss': 2.0784, 'learning_rate': 9.883196546122939e-06, 'epoch': 6.28}
{'loss': 2.0856, 'learning_rate': 9.829764042062067e-06, 'epoch': 6.41}
{'loss': 2.0794, 'learning_rate': 9.776331538001197e-06, 'epoch': 6.54}
{'loss': 2.0799, 'learning_rate': 9.722899033940328e-06, 'epoch': 6.67}
{'loss': 2.0366, 'learning_rate': 9.669466529879456e-06, 'epoch': 6.8}
{'loss': 2.006, 'learning_rate': 9.616034025818586e-06, 'epoch': 6.92}
{'loss': 2.0195, 'learning_rate': 9.562708386765838e-06, 'epoch': 7.05}
{'loss': 1.9811, 'learning_rate': 9.509275882704968e-06, 'epoch': 7.18}
{'loss': 1.9803, 'learning_rate': 9.455843378644098e-06, 'epoch': 7.31}
{'loss': 1.949, 'learning_rate': 9.402410874583228e-06, 'epoch': 7.44}
{'loss': 1.9605, 'learning_rate': 9.348978370522357e-06, 'epoch': 7.57}
{'loss': 1.9472, 'learning_rate': 9.295545866461487e-06, 'epoch': 7.69}
{'loss': 1.9444, 'learning_rate': 9.242113362400617e-06, 'epoch': 7.82}
{'loss': 1.9119, 'learning_rate': 9.188680858339745e-06, 'epoch': 7.95}
{'loss': 1.9108, 'learning_rate': 9.135355219286997e-06, 'epoch': 8.08}
{'loss': 1.8909, 'learning_rate': 9.081922715226127e-06, 'epoch': 8.21}
{'loss': 1.8798, 'learning_rate': 9.028490211165257e-06, 'epoch': 8.34}
{'loss': 1.8754, 'learning_rate': 8.975057707104387e-06, 'epoch': 8.46}
{'loss': 1.8903, 'learning_rate': 8.921625203043516e-06, 'epoch': 8.59}
{'loss': 1.873, 'learning_rate': 8.868192698982646e-06, 'epoch': 8.72}
{'loss': 1.8621, 'learning_rate': 8.814760194921776e-06, 'epoch': 8.85}
{'loss': 1.8606, 'learning_rate': 8.761327690860906e-06, 'epoch': 8.98}
{'loss': 1.8449, 'learning_rate': 8.707895186800035e-06, 'epoch': 9.1}
{'loss': 1.8358, 'learning_rate': 8.654462682739165e-06, 'epoch': 9.23}
{'loss': 1.833, 'learning_rate': 8.601030178678295e-06, 'epoch': 9.36}
{'loss': 1.8072, 'learning_rate': 8.547704539625545e-06, 'epoch': 9.49}
{'loss': 1.8147, 'learning_rate': 8.494272035564675e-06, 'epoch': 9.62}
{'loss': 1.8219, 'learning_rate': 8.440839531503805e-06, 'epoch': 9.75}
{'loss': 1.8138, 'learning_rate': 8.387407027442934e-06, 'epoch': 9.87}
{'loss': 1.8043, 'learning_rate': 8.333974523382065e-06, 'epoch': 10.0}
{'loss': 1.7992, 'learning_rate': 8.280542019321194e-06, 'epoch': 10.13}
{'loss': 1.7716, 'learning_rate': 8.227109515260324e-06, 'epoch': 10.26}
{'loss': 1.7831, 'learning_rate': 8.173677011199454e-06, 'epoch': 10.39}
{'loss': 1.7682, 'learning_rate': 8.120351372146706e-06, 'epoch': 10.52}
{'loss': 1.7472, 'learning_rate': 8.066918868085834e-06, 'epoch': 10.64}
{'loss': 1.7758, 'learning_rate': 8.013486364024964e-06, 'epoch': 10.77}
{'loss': 1.7585, 'learning_rate': 7.960053859964094e-06, 'epoch': 10.9}
{'loss': 1.7501, 'learning_rate': 7.906728220911344e-06, 'epoch': 11.03}
{'loss': 1.7444, 'learning_rate': 7.853402581858597e-06, 'epoch': 11.16}
{'loss': 1.7337, 'learning_rate': 7.799970077797726e-06, 'epoch': 11.28}
{'loss': 1.706, 'learning_rate': 7.746644438744977e-06, 'epoch': 11.41}
{'loss': 1.7386, 'learning_rate': 7.693211934684108e-06, 'epoch': 11.54}
{'loss': 1.7177, 'learning_rate': 7.639779430623238e-06, 'epoch': 11.67}
{'loss': 1.7107, 'learning_rate': 7.586346926562367e-06, 'epoch': 11.8}
{'loss': 1.7095, 'learning_rate': 7.532914422501497e-06, 'epoch': 11.93}
{'loss': 1.7184, 'learning_rate': 7.4794819184406265e-06, 'epoch': 12.05}
{'loss': 1.7039, 'learning_rate': 7.426049414379756e-06, 'epoch': 12.18}
{'loss': 1.6894, 'learning_rate': 7.372616910318886e-06, 'epoch': 12.31}
{'loss': 1.6939, 'learning_rate': 7.319184406258015e-06, 'epoch': 12.44}
{'loss': 1.6697, 'learning_rate': 7.265751902197145e-06, 'epoch': 12.57}
{'loss': 1.7027, 'learning_rate': 7.212319398136275e-06, 'epoch': 12.7}
{'loss': 1.6748, 'learning_rate': 7.158993759083527e-06, 'epoch': 12.82}
{'loss': 1.6881, 'learning_rate': 7.105561255022656e-06, 'epoch': 12.95}
{'loss': 1.671, 'learning_rate': 7.052128750961786e-06, 'epoch': 13.08}
{'loss': 1.6589, 'learning_rate': 6.998696246900916e-06, 'epoch': 13.21}
{'loss': 1.6778, 'learning_rate': 6.945263742840045e-06, 'epoch': 13.34}
{'loss': 1.6467, 'learning_rate': 6.891831238779175e-06, 'epoch': 13.46}
{'loss': 1.6635, 'learning_rate': 6.838398734718305e-06, 'epoch': 13.59}
{'loss': 1.6498, 'learning_rate': 6.784966230657434e-06, 'epoch': 13.72}
{'loss': 1.6443, 'learning_rate': 6.731533726596564e-06, 'epoch': 13.85}
{'loss': 1.6407, 'learning_rate': 6.678101222535693e-06, 'epoch': 13.98}
{'loss': 1.627, 'learning_rate': 6.624775583482945e-06, 'epoch': 14.11}
{'loss': 1.6443, 'learning_rate': 6.571343079422074e-06, 'epoch': 14.23}
{'loss': 1.6219, 'learning_rate': 6.5179105753612035e-06, 'epoch': 14.36}
{'loss': 1.6481, 'learning_rate': 6.4644780713003345e-06, 'epoch': 14.49}
{'loss': 1.6357, 'learning_rate': 6.411045567239464e-06, 'epoch': 14.62}
{'loss': 1.6024, 'learning_rate': 6.357719928186715e-06, 'epoch': 14.75}
{'loss': 1.626, 'learning_rate': 6.304287424125845e-06, 'epoch': 14.88}
{'loss': 1.634, 'learning_rate': 6.250854920064975e-06, 'epoch': 15.0}
{'loss': 1.6167, 'learning_rate': 6.197422416004104e-06, 'epoch': 15.13}
{'loss': 1.6055, 'learning_rate': 6.143989911943233e-06, 'epoch': 15.26}
{'loss': 1.6114, 'learning_rate': 6.0905574078823635e-06, 'epoch': 15.39}
{'loss': 1.6105, 'learning_rate': 6.037124903821493e-06, 'epoch': 15.52}
{'loss': 1.6033, 'learning_rate': 5.983692399760623e-06, 'epoch': 15.65}
{'loss': 1.6094, 'learning_rate': 5.930259895699752e-06, 'epoch': 15.77}
{'loss': 1.6094, 'learning_rate': 5.876934256647005e-06, 'epoch': 15.9}
{'loss': 1.5919, 'learning_rate': 5.823715482602377e-06, 'epoch': 16.03}
{'loss': 1.5909, 'learning_rate': 5.770282978541507e-06, 'epoch': 16.16}
{'loss': 1.5923, 'learning_rate': 5.716850474480636e-06, 'epoch': 16.29}
{'loss': 1.5771, 'learning_rate': 5.663417970419767e-06, 'epoch': 16.41}
{'loss': 1.5798, 'learning_rate': 5.610199196375139e-06, 'epoch': 16.54}
{'loss': 1.5891, 'learning_rate': 5.556766692314269e-06, 'epoch': 16.67}
{'loss': 1.5844, 'learning_rate': 5.503334188253399e-06, 'epoch': 16.8}
{'loss': 1.5678, 'learning_rate': 5.449901684192529e-06, 'epoch': 16.93}
{'loss': 1.5948, 'learning_rate': 5.396469180131658e-06, 'epoch': 17.06}
{'loss': 1.5747, 'learning_rate': 5.343036676070787e-06, 'epoch': 17.18}
{'loss': 1.5509, 'learning_rate': 5.2896041720099175e-06, 'epoch': 17.31}
{'loss': 1.5697, 'learning_rate': 5.236171667949047e-06, 'epoch': 17.44}
{'loss': 1.5622, 'learning_rate': 5.182739163888176e-06, 'epoch': 17.57}
{'loss': 1.5654, 'learning_rate': 5.1294135248354285e-06, 'epoch': 17.7}
{'loss': 1.5604, 'learning_rate': 5.075981020774558e-06, 'epoch': 17.83}
{'loss': 1.5754, 'learning_rate': 5.022548516713688e-06, 'epoch': 17.95}
{'loss': 1.5628, 'learning_rate': 4.969116012652817e-06, 'epoch': 18.08}
{'loss': 1.5489, 'learning_rate': 4.915790373600069e-06, 'epoch': 18.21}
{'loss': 1.5377, 'learning_rate': 4.862357869539199e-06, 'epoch': 18.34}
{'loss': 1.5526, 'learning_rate': 4.808925365478328e-06, 'epoch': 18.47}
{'loss': 1.5632, 'learning_rate': 4.7554928614174575e-06, 'epoch': 18.59}
{'loss': 1.5488, 'learning_rate': 4.702060357356588e-06, 'epoch': 18.72}
{'loss': 1.5441, 'learning_rate': 4.648734718303839e-06, 'epoch': 18.85}
{'loss': 1.5334, 'learning_rate': 4.5953022142429685e-06, 'epoch': 18.98}
{'loss': 1.5376, 'learning_rate': 4.541869710182099e-06, 'epoch': 19.11}
{'loss': 1.5473, 'learning_rate': 4.488437206121228e-06, 'epoch': 19.24}
{'loss': 1.5277, 'learning_rate': 4.435004702060357e-06, 'epoch': 19.36}
{'loss': 1.5366, 'learning_rate': 4.381572197999487e-06, 'epoch': 19.49}
{'loss': 1.5477, 'learning_rate': 4.3281396939386175e-06, 'epoch': 19.62}
{'loss': 1.5275, 'learning_rate': 4.274707189877747e-06, 'epoch': 19.75}
{'loss': 1.5324, 'learning_rate': 4.221274685816876e-06, 'epoch': 19.88}
{'loss': 1.5371, 'learning_rate': 4.1679490467641285e-06, 'epoch': 20.01}
{'loss': 1.5451, 'learning_rate': 4.114623407711379e-06, 'epoch': 20.13}
{'loss': 1.5054, 'learning_rate': 4.061190903650509e-06, 'epoch': 20.26}
{'loss': 1.5024, 'learning_rate': 4.007758399589639e-06, 'epoch': 20.39}
{'loss': 1.5191, 'learning_rate': 3.954325895528768e-06, 'epoch': 20.52}
{'loss': 1.5326, 'learning_rate': 3.900893391467898e-06, 'epoch': 20.65}
{'loss': 1.5068, 'learning_rate': 3.84756775241515e-06, 'epoch': 20.77}
{'loss': 1.5217, 'learning_rate': 3.7941352483542793e-06, 'epoch': 20.9}
{'loss': 1.5206, 'learning_rate': 3.740702744293409e-06, 'epoch': 21.03}
{'loss': 1.5008, 'learning_rate': 3.6872702402325384e-06, 'epoch': 21.16}
{'loss': 1.5239, 'learning_rate': 3.633837736171668e-06, 'epoch': 21.29}
{'loss': 1.5135, 'learning_rate': 3.580405232110798e-06, 'epoch': 21.42}
{'loss': 1.5068, 'learning_rate': 3.5269727280499275e-06, 'epoch': 21.54}
{'loss': 1.4969, 'learning_rate': 3.4735402239890577e-06, 'epoch': 21.67}
{'loss': 1.4912, 'learning_rate': 3.420214584936309e-06, 'epoch': 21.8}
{'loss': 1.4955, 'learning_rate': 3.3667820808754385e-06, 'epoch': 21.93}
{'loss': 1.494, 'learning_rate': 3.313349576814568e-06, 'epoch': 22.06}
{'loss': 1.5009, 'learning_rate': 3.2599170727536975e-06, 'epoch': 22.19}
{'loss': 1.5005, 'learning_rate': 3.2064845686928277e-06, 'epoch': 22.31}
{'loss': 1.5101, 'learning_rate': 3.153158929640079e-06, 'epoch': 22.44}
{'loss': 1.4995, 'learning_rate': 3.0997264255792085e-06, 'epoch': 22.57}
{'loss': 1.4913, 'learning_rate': 3.0462939215183387e-06, 'epoch': 22.7}
{'loss': 1.4876, 'learning_rate': 2.9928614174574675e-06, 'epoch': 22.83}
{'loss': 1.4783, 'learning_rate': 2.9394289133965977e-06, 'epoch': 22.95}
{'loss': 1.4814, 'learning_rate': 2.886103274343849e-06, 'epoch': 23.08}
{'loss': 1.5065, 'learning_rate': 2.8326707702829785e-06, 'epoch': 23.21}
{'loss': 1.4961, 'learning_rate': 2.7792382662221087e-06, 'epoch': 23.34}
{'loss': 1.4804, 'learning_rate': 2.7258057621612384e-06, 'epoch': 23.47}
{'loss': 1.4804, 'learning_rate': 2.672373258100368e-06, 'epoch': 23.6}
{'loss': 1.4764, 'learning_rate': 2.6189407540394974e-06, 'epoch': 23.72}
{'loss': 1.4881, 'learning_rate': 2.565508249978627e-06, 'epoch': 23.85}
{'loss': 1.4854, 'learning_rate': 2.5121826109258782e-06, 'epoch': 23.98}
{'loss': 1.4815, 'learning_rate': 2.4587501068650084e-06, 'epoch': 24.11}
{'loss': 1.46, 'learning_rate': 2.405317602804138e-06, 'epoch': 24.24}
{'loss': 1.4873, 'learning_rate': 2.3518850987432674e-06, 'epoch': 24.37}
{'loss': 1.4769, 'learning_rate': 2.2984525946823976e-06, 'epoch': 24.49}
{'loss': 1.4675, 'learning_rate': 2.2450200906215273e-06, 'epoch': 24.62}
{'loss': 1.4708, 'learning_rate': 2.1915875865606566e-06, 'epoch': 24.75}
{'loss': 1.4712, 'learning_rate': 2.1381550824997867e-06, 'epoch': 24.88}
{'loss': 1.4825, 'learning_rate': 2.084722578438916e-06, 'epoch': 25.01}
{'loss': 1.4681, 'learning_rate': 2.0313969393861676e-06, 'epoch': 25.13}
{'loss': 1.4703, 'learning_rate': 1.9779644353252973e-06, 'epoch': 25.26}
{'loss': 1.4491, 'learning_rate': 1.924531931264427e-06, 'epoch': 25.39}
{'loss': 1.4726, 'learning_rate': 1.8710994272035565e-06, 'epoch': 25.52}
{'loss': 1.458, 'learning_rate': 1.8176669231426863e-06, 'epoch': 25.65}
{'loss': 1.4751, 'learning_rate': 1.7643412840899376e-06, 'epoch': 25.78}
{'loss': 1.4779, 'learning_rate': 1.7109087800290675e-06, 'epoch': 25.9}
{'loss': 1.4533, 'learning_rate': 1.657476275968197e-06, 'epoch': 26.03}
{'loss': 1.4662, 'learning_rate': 1.6040437719073267e-06, 'epoch': 26.16}
{'loss': 1.4602, 'learning_rate': 1.5506112678464567e-06, 'epoch': 26.29}
{'loss': 1.4704, 'learning_rate': 1.4971787637855862e-06, 'epoch': 26.42}
{'loss': 1.4548, 'learning_rate': 1.4438531247328377e-06, 'epoch': 26.55}
{'loss': 1.4598, 'learning_rate': 1.3904206206719672e-06, 'epoch': 26.67}
{'loss': 1.4736, 'learning_rate': 1.3369881166110972e-06, 'epoch': 26.8}
{'loss': 1.4394, 'learning_rate': 1.2835556125502267e-06, 'epoch': 26.93}
{'loss': 1.4557, 'learning_rate': 1.2301231084893564e-06, 'epoch': 27.06}
{'loss': 1.4591, 'learning_rate': 1.1766906044284861e-06, 'epoch': 27.19}
{'loss': 1.4418, 'learning_rate': 1.1233649653757374e-06, 'epoch': 27.31}
{'loss': 1.4593, 'learning_rate': 1.0699324613148672e-06, 'epoch': 27.44}
{'loss': 1.4444, 'learning_rate': 1.0164999572539969e-06, 'epoch': 27.57}
{'loss': 1.4368, 'learning_rate': 9.630674531931266e-07, 'epoch': 27.7}
{'loss': 1.463, 'learning_rate': 9.096349491322562e-07, 'epoch': 27.83}
{'loss': 1.4659, 'learning_rate': 8.562024450713859e-07, 'epoch': 27.96}
{'loss': 1.4531, 'learning_rate': 8.027699410105156e-07, 'epoch': 28.08}
{'loss': 1.4561, 'learning_rate': 7.493374369496453e-07, 'epoch': 28.21}
{'loss': 1.4422, 'learning_rate': 6.960117978968966e-07, 'epoch': 28.34}
{'loss': 1.4528, 'learning_rate': 6.425792938360263e-07, 'epoch': 28.47}
{'loss': 1.4538, 'learning_rate': 5.892536547832778e-07, 'epoch': 28.6}
{'loss': 1.4596, 'learning_rate': 5.358211507224075e-07, 'epoch': 28.73}
{'loss': 1.4602, 'learning_rate': 4.823886466615372e-07, 'epoch': 28.85}
{'loss': 1.4509, 'learning_rate': 4.289561426006669e-07, 'epoch': 28.98}
{'loss': 1.4361, 'learning_rate': 3.755236385397966e-07, 'epoch': 29.11}
{'loss': 1.4435, 'learning_rate': 3.220911344789263e-07, 'epoch': 29.24}
{'loss': 1.4586, 'learning_rate': 2.688723604342994e-07, 'epoch': 29.37}
{'loss': 1.4506, 'learning_rate': 2.1554672138155082e-07, 'epoch': 29.49}
{'loss': 1.4534, 'learning_rate': 1.6211421732068054e-07, 'epoch': 29.62}
{'loss': 1.442, 'learning_rate': 1.0868171325981022e-07, 'epoch': 29.75}
{'loss': 1.4547, 'learning_rate': 5.5249209198939906e-08, 'epoch': 29.88}
{'train_runtime': 71838.3626, 'train_samples_per_second': 6.512, 'train_steps_per_second': 1.628, 'train_loss': 2.00687241353285, 'epoch': 30.0}
FINISH
