Mon Aug  1 03:52:35 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.73.01    Driver Version: 460.73.01    CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  A10                 On   | 00000000:41:00.0 Off |                    0 |
|  0%   32C    P8    15W / 150W |      0MiB / 22731MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 2.3444, 'learning_rate': 2.059674966562231e-06, 'epoch': 2.89}
{'loss': 2.3116, 'learning_rate': 2.105480129720222e-06, 'epoch': 2.95}
{'loss': 2.2865, 'learning_rate': 2.1512852928782136e-06, 'epoch': 3.01}
{'loss': 2.2584, 'learning_rate': 2.196998845709889e-06, 'epoch': 3.08}
{'loss': 2.2124, 'learning_rate': 2.2428040088678798e-06, 'epoch': 3.14}
{'loss': 2.2221, 'learning_rate': 2.288517561699555e-06, 'epoch': 3.21}
{'loss': 2.187, 'learning_rate': 2.334322724857546e-06, 'epoch': 3.27}
{'loss': 2.2135, 'learning_rate': 2.3800362776892212e-06, 'epoch': 3.33}
{'loss': 2.2016, 'learning_rate': 2.4257498305208965e-06, 'epoch': 3.4}
{'loss': 2.1767, 'learning_rate': 2.471554993678888e-06, 'epoch': 3.46}
{'loss': 2.126, 'learning_rate': 2.517360156836879e-06, 'epoch': 3.53}
{'loss': 2.1285, 'learning_rate': 2.5631653199948702e-06, 'epoch': 3.59}
{'loss': 2.0739, 'learning_rate': 2.608970483152861e-06, 'epoch': 3.66}
{'loss': 2.0529, 'learning_rate': 2.6547756463108526e-06, 'epoch': 3.72}
{'loss': 2.041, 'learning_rate': 2.7005808094688435e-06, 'epoch': 3.78}
{'loss': 2.0248, 'learning_rate': 2.746385972626835e-06, 'epoch': 3.85}
{'loss': 2.0298, 'learning_rate': 2.792191135784826e-06, 'epoch': 3.91}
{'loss': 2.0383, 'learning_rate': 2.8379962989428172e-06, 'epoch': 3.98}
{'loss': 2.0093, 'learning_rate': 2.883801462100808e-06, 'epoch': 4.04}
{'loss': 2.0338, 'learning_rate': 2.9296066252587996e-06, 'epoch': 4.1}
{'loss': 1.9609, 'learning_rate': 2.9754117884167905e-06, 'epoch': 4.17}
{'loss': 1.9714, 'learning_rate': 3.021216951574782e-06, 'epoch': 4.23}
{'loss': 1.9316, 'learning_rate': 3.067022114732773e-06, 'epoch': 4.3}
{'loss': 1.9509, 'learning_rate': 3.1128272778907642e-06, 'epoch': 4.36}
{'loss': 1.9282, 'learning_rate': 3.158632441048755e-06, 'epoch': 4.42}
{'loss': 1.9087, 'learning_rate': 3.2044376042067466e-06, 'epoch': 4.49}
{'loss': 1.9048, 'learning_rate': 3.2502427673647375e-06, 'epoch': 4.55}
{'loss': 1.9155, 'learning_rate': 3.296047930522729e-06, 'epoch': 4.62}
{'loss': 1.8765, 'learning_rate': 3.34185309368072e-06, 'epoch': 4.68}
{'loss': 1.8609, 'learning_rate': 3.3876582568387112e-06, 'epoch': 4.75}
{'loss': 1.8753, 'learning_rate': 3.433463419996702e-06, 'epoch': 4.81}
{'loss': 1.8239, 'learning_rate': 3.4791769728283774e-06, 'epoch': 4.87}
{'loss': 1.8233, 'learning_rate': 3.5249821359863684e-06, 'epoch': 4.94}
{'loss': 1.8613, 'learning_rate': 3.5707872991443598e-06, 'epoch': 5.0}
{'loss': 1.7979, 'learning_rate': 3.616592462302351e-06, 'epoch': 5.07}
{'loss': 1.8193, 'learning_rate': 3.662397625460342e-06, 'epoch': 5.13}
{'loss': 1.8265, 'learning_rate': 3.7082027886183335e-06, 'epoch': 5.19}
{'loss': 1.8031, 'learning_rate': 3.7540079517763245e-06, 'epoch': 5.26}
{'loss': 1.779, 'learning_rate': 3.799721504608e-06, 'epoch': 5.32}
{'loss': 1.797, 'learning_rate': 3.8454350574396745e-06, 'epoch': 5.39}
{'loss': 1.7687, 'learning_rate': 3.891240220597666e-06, 'epoch': 5.45}
{'loss': 1.7681, 'learning_rate': 3.937045383755657e-06, 'epoch': 5.51}
{'loss': 1.7777, 'learning_rate': 3.982758936587333e-06, 'epoch': 5.58}
{'loss': 1.7547, 'learning_rate': 4.028564099745323e-06, 'epoch': 5.64}
{'loss': 1.7494, 'learning_rate': 4.074369262903315e-06, 'epoch': 5.71}
{'loss': 1.7506, 'learning_rate': 4.120174426061306e-06, 'epoch': 5.77}
{'loss': 1.7267, 'learning_rate': 4.165979589219298e-06, 'epoch': 5.84}
{'loss': 1.7339, 'learning_rate': 4.211784752377288e-06, 'epoch': 5.9}
{'loss': 1.7612, 'learning_rate': 4.2575899155352796e-06, 'epoch': 5.96}
{'loss': 1.7258, 'learning_rate': 4.3033950786932705e-06, 'epoch': 6.03}
{'loss': 1.6987, 'learning_rate': 4.3492002418512615e-06, 'epoch': 6.09}
{'loss': 1.72, 'learning_rate': 4.3950054050092524e-06, 'epoch': 6.16}
{'loss': 1.6842, 'learning_rate': 4.440810568167244e-06, 'epoch': 6.22}
{'loss': 1.7213, 'learning_rate': 4.486615731325235e-06, 'epoch': 6.28}
{'loss': 1.6819, 'learning_rate': 4.532420894483226e-06, 'epoch': 6.35}
{'loss': 1.6833, 'learning_rate': 4.578226057641218e-06, 'epoch': 6.41}
{'loss': 1.6728, 'learning_rate': 4.623939610472893e-06, 'epoch': 6.48}
{'loss': 1.686, 'learning_rate': 4.669744773630885e-06, 'epoch': 6.54}
{'loss': 1.624, 'learning_rate': 4.7155499367888755e-06, 'epoch': 6.61}
{'loss': 1.6514, 'learning_rate': 4.7613550999468665e-06, 'epoch': 6.67}
{'loss': 1.6621, 'learning_rate': 4.8071602631048575e-06, 'epoch': 6.73}
{'loss': 1.6581, 'learning_rate': 4.852965426262849e-06, 'epoch': 6.8}
{'loss': 1.6713, 'learning_rate': 4.898678979094524e-06, 'epoch': 6.86}
{'loss': 1.6662, 'learning_rate': 4.944484142252515e-06, 'epoch': 6.93}
{'loss': 1.6538, 'learning_rate': 4.990289305410506e-06, 'epoch': 6.99}
{'loss': 1.6322, 'learning_rate': 4.990976382857876e-06, 'epoch': 7.05}
{'loss': 1.605, 'learning_rate': 4.979547994649958e-06, 'epoch': 7.12}
{'loss': 1.6283, 'learning_rate': 4.96809670386046e-06, 'epoch': 7.18}
{'loss': 1.5994, 'learning_rate': 4.9566683156525405e-06, 'epoch': 7.25}
{'loss': 1.6284, 'learning_rate': 4.945239927444622e-06, 'epoch': 7.31}
{'loss': 1.6117, 'learning_rate': 4.933788636655124e-06, 'epoch': 7.37}
{'loss': 1.5919, 'learning_rate': 4.922337345865627e-06, 'epoch': 7.44}
{'loss': 1.6031, 'learning_rate': 4.9108860550761286e-06, 'epoch': 7.5}
{'loss': 1.6222, 'learning_rate': 4.89943476428663e-06, 'epoch': 7.57}
{'loss': 1.6229, 'learning_rate': 4.887983473497133e-06, 'epoch': 7.63}
{'loss': 1.595, 'learning_rate': 4.876532182707635e-06, 'epoch': 7.7}
{'loss': 1.6005, 'learning_rate': 4.865080891918138e-06, 'epoch': 7.76}
{'loss': 1.5868, 'learning_rate': 4.8536296011286394e-06, 'epoch': 7.82}
{'loss': 1.5949, 'learning_rate': 4.842178310339142e-06, 'epoch': 7.89}
{'loss': 1.5548, 'learning_rate': 4.830727019549644e-06, 'epoch': 7.95}
{'loss': 1.5978, 'learning_rate': 4.819275728760146e-06, 'epoch': 8.02}
{'loss': 1.5667, 'learning_rate': 4.8078244379706485e-06, 'epoch': 8.08}
{'loss': 1.5921, 'learning_rate': 4.796373147181151e-06, 'epoch': 8.14}
{'loss': 1.558, 'learning_rate': 4.784921856391653e-06, 'epoch': 8.21}
{'loss': 1.5644, 'learning_rate': 4.773470565602155e-06, 'epoch': 8.27}
{'loss': 1.5463, 'learning_rate': 4.762042177394236e-06, 'epoch': 8.34}
{'loss': 1.5429, 'learning_rate': 4.750590886604738e-06, 'epoch': 8.4}
{'loss': 1.5603, 'learning_rate': 4.739139595815241e-06, 'epoch': 8.46}
{'loss': 1.5672, 'learning_rate': 4.727688305025743e-06, 'epoch': 8.53}
{'loss': 1.523, 'learning_rate': 4.716237014236245e-06, 'epoch': 8.59}
{'loss': 1.5542, 'learning_rate': 4.7047857234467474e-06, 'epoch': 8.66}
{'loss': 1.5519, 'learning_rate': 4.693334432657249e-06, 'epoch': 8.72}
{'loss': 1.5567, 'learning_rate': 4.681883141867752e-06, 'epoch': 8.79}
{'loss': 1.5539, 'learning_rate': 4.670454753659833e-06, 'epoch': 8.85}
{'loss': 1.4957, 'learning_rate': 4.659049268033493e-06, 'epoch': 8.91}
{'loss': 1.5269, 'learning_rate': 4.647597977243995e-06, 'epoch': 8.98}
{'loss': 1.5353, 'learning_rate': 4.636146686454497e-06, 'epoch': 9.04}
{'loss': 1.4917, 'learning_rate': 4.624695395665e-06, 'epoch': 9.11}
{'loss': 1.5145, 'learning_rate': 4.613244104875502e-06, 'epoch': 9.17}
{'loss': 1.5258, 'learning_rate': 4.6017928140860045e-06, 'epoch': 9.23}
{'loss': 1.5117, 'learning_rate': 4.590341523296506e-06, 'epoch': 9.3}
{'loss': 1.5234, 'learning_rate': 4.578890232507008e-06, 'epoch': 9.36}
{'loss': 1.5005, 'learning_rate': 4.567438941717511e-06, 'epoch': 9.43}
{'loss': 1.5204, 'learning_rate': 4.5559876509280135e-06, 'epoch': 9.49}
{'loss': 1.514, 'learning_rate': 4.544536360138515e-06, 'epoch': 9.55}
{'loss': 1.5255, 'learning_rate': 4.533085069349017e-06, 'epoch': 9.62}
{'loss': 1.4974, 'learning_rate': 4.521656681141098e-06, 'epoch': 9.68}
{'loss': 1.4957, 'learning_rate': 4.510205390351601e-06, 'epoch': 9.75}
{'loss': 1.5127, 'learning_rate': 4.4987770021436824e-06, 'epoch': 9.81}
{'loss': 1.47, 'learning_rate': 4.487348613935763e-06, 'epoch': 9.88}
{'loss': 1.5052, 'learning_rate': 4.475897323146265e-06, 'epoch': 9.94}
{'loss': 1.4947, 'learning_rate': 4.464446032356768e-06, 'epoch': 10.0}
{'loss': 1.4856, 'learning_rate': 4.453017644148849e-06, 'epoch': 10.07}
{'loss': 1.4629, 'learning_rate': 4.441566353359351e-06, 'epoch': 10.13}
{'loss': 1.4889, 'learning_rate': 4.430115062569853e-06, 'epoch': 10.2}
{'loss': 1.4758, 'learning_rate': 4.418663771780355e-06, 'epoch': 10.26}
{'loss': 1.4827, 'learning_rate': 4.407212480990858e-06, 'epoch': 10.32}
{'loss': 1.4793, 'learning_rate': 4.395784092782939e-06, 'epoch': 10.39}
{'loss': 1.4626, 'learning_rate': 4.384332801993441e-06, 'epoch': 10.45}
{'loss': 1.4574, 'learning_rate': 4.372881511203943e-06, 'epoch': 10.52}
{'loss': 1.4972, 'learning_rate': 4.361430220414446e-06, 'epoch': 10.58}
{'loss': 1.4589, 'learning_rate': 4.349978929624948e-06, 'epoch': 10.65}
{'loss': 1.4529, 'learning_rate': 4.3385276388354495e-06, 'epoch': 10.71}
{'loss': 1.478, 'learning_rate': 4.327076348045952e-06, 'epoch': 10.77}
{'loss': 1.4893, 'learning_rate': 4.315625057256455e-06, 'epoch': 10.84}
{'loss': 1.4635, 'learning_rate': 4.304173766466957e-06, 'epoch': 10.9}
{'loss': 1.4707, 'learning_rate': 4.2927224756774585e-06, 'epoch': 10.97}
{'loss': 1.4575, 'learning_rate': 4.28127118488796e-06, 'epoch': 11.03}
{'loss': 1.43, 'learning_rate': 4.269819894098463e-06, 'epoch': 11.09}
{'loss': 1.4725, 'learning_rate': 4.258368603308966e-06, 'epoch': 11.16}
{'loss': 1.4634, 'learning_rate': 4.246917312519468e-06, 'epoch': 11.22}
{'loss': 1.4811, 'learning_rate': 4.235466021729969e-06, 'epoch': 11.29}
{'loss': 1.422, 'learning_rate': 4.224014730940472e-06, 'epoch': 11.35}
{'loss': 1.4287, 'learning_rate': 4.212563440150974e-06, 'epoch': 11.41}
{'loss': 1.4601, 'learning_rate': 4.201135051943056e-06, 'epoch': 11.48}
{'loss': 1.4501, 'learning_rate': 4.1896837611535575e-06, 'epoch': 11.54}
{'loss': 1.4665, 'learning_rate': 4.17823247036406e-06, 'epoch': 11.61}
{'loss': 1.4653, 'learning_rate': 4.166781179574562e-06, 'epoch': 11.67}
{'loss': 1.4281, 'learning_rate': 4.155329888785064e-06, 'epoch': 11.74}
{'loss': 1.4333, 'learning_rate': 4.143924403158725e-06, 'epoch': 11.8}
{'loss': 1.4637, 'learning_rate': 4.1324731123692264e-06, 'epoch': 11.86}
{'loss': 1.4439, 'learning_rate': 4.121044724161308e-06, 'epoch': 11.93}
{'loss': 1.4498, 'learning_rate': 4.10959343337181e-06, 'epoch': 11.99}
{'loss': 1.4334, 'learning_rate': 4.098142142582312e-06, 'epoch': 12.06}
{'loss': 1.4342, 'learning_rate': 4.0866908517928145e-06, 'epoch': 12.12}
{'loss': 1.4281, 'learning_rate': 4.075239561003317e-06, 'epoch': 12.18}
{'loss': 1.4273, 'learning_rate': 4.063788270213819e-06, 'epoch': 12.25}
{'loss': 1.414, 'learning_rate': 4.052336979424321e-06, 'epoch': 12.31}
{'loss': 1.434, 'learning_rate': 4.040908591216402e-06, 'epoch': 12.38}
{'loss': 1.44, 'learning_rate': 4.0294573004269044e-06, 'epoch': 12.44}
{'loss': 1.4264, 'learning_rate': 4.018006009637407e-06, 'epoch': 12.5}
{'loss': 1.4319, 'learning_rate': 4.006554718847909e-06, 'epoch': 12.57}
{'loss': 1.4257, 'learning_rate': 3.995103428058411e-06, 'epoch': 12.63}
{'loss': 1.4251, 'learning_rate': 3.9836521372689135e-06, 'epoch': 12.7}
{'loss': 1.4233, 'learning_rate': 3.972200846479415e-06, 'epoch': 12.76}
{'loss': 1.3998, 'learning_rate': 3.960749555689918e-06, 'epoch': 12.83}
{'loss': 1.4207, 'learning_rate': 3.94929826490042e-06, 'epoch': 12.89}
{'loss': 1.4143, 'learning_rate': 3.9378469741109225e-06, 'epoch': 12.95}
{'loss': 1.4125, 'learning_rate': 3.926418585903003e-06, 'epoch': 13.02}
{'loss': 1.4268, 'learning_rate': 3.914967295113505e-06, 'epoch': 13.08}
{'loss': 1.4179, 'learning_rate': 3.903516004324008e-06, 'epoch': 13.15}
{'loss': 1.3886, 'learning_rate': 3.89206471353451e-06, 'epoch': 13.21}
{'loss': 1.399, 'learning_rate': 3.8806134227450124e-06, 'epoch': 13.27}
{'loss': 1.4136, 'learning_rate': 3.869162131955514e-06, 'epoch': 13.34}
{'loss': 1.4087, 'learning_rate': 3.857710841166016e-06, 'epoch': 13.4}
{'loss': 1.4079, 'learning_rate': 3.846259550376519e-06, 'epoch': 13.47}
{'loss': 1.3946, 'learning_rate': 3.8348311621686005e-06, 'epoch': 13.53}
{'loss': 1.425, 'learning_rate': 3.823379871379102e-06, 'epoch': 13.59}
{'loss': 1.3936, 'learning_rate': 3.8119285805896046e-06, 'epoch': 13.66}
{'loss': 1.4027, 'learning_rate': 3.8004772898001064e-06, 'epoch': 13.72}
{'loss': 1.3687, 'learning_rate': 3.7890489015921877e-06, 'epoch': 13.79}
{'loss': 1.4227, 'learning_rate': 3.77759761080269e-06, 'epoch': 13.85}
{'loss': 1.3974, 'learning_rate': 3.766146320013192e-06, 'epoch': 13.92}
{'loss': 1.3931, 'learning_rate': 3.7546950292236945e-06, 'epoch': 13.98}
{'loss': 1.3766, 'learning_rate': 3.7432437384341968e-06, 'epoch': 14.04}
{'loss': 1.4081, 'learning_rate': 3.7317924476446986e-06, 'epoch': 14.11}
{'loss': 1.3974, 'learning_rate': 3.7203411568552013e-06, 'epoch': 14.17}
{'loss': 1.3852, 'learning_rate': 3.708889866065703e-06, 'epoch': 14.24}
{'loss': 1.3928, 'learning_rate': 3.6974614778577844e-06, 'epoch': 14.3}
{'loss': 1.3672, 'learning_rate': 3.6860330896498657e-06, 'epoch': 14.36}
{'loss': 1.3875, 'learning_rate': 3.6746047014419466e-06, 'epoch': 14.43}
{'loss': 1.3942, 'learning_rate': 3.6631534106524493e-06, 'epoch': 14.49}
{'loss': 1.3869, 'learning_rate': 3.651702119862951e-06, 'epoch': 14.56}
{'loss': 1.3845, 'learning_rate': 3.6402508290734534e-06, 'epoch': 14.62}
{'loss': 1.3725, 'learning_rate': 3.6287995382839556e-06, 'epoch': 14.69}
{'loss': 1.3819, 'learning_rate': 3.617348247494458e-06, 'epoch': 14.75}
{'loss': 1.3863, 'learning_rate': 3.60589695670496e-06, 'epoch': 14.81}
{'loss': 1.3945, 'learning_rate': 3.5944456659154624e-06, 'epoch': 14.88}
{'loss': 1.3961, 'learning_rate': 3.5830172777075433e-06, 'epoch': 14.94}
{'loss': 1.3725, 'learning_rate': 3.571565986918046e-06, 'epoch': 15.01}
{'loss': 1.3766, 'learning_rate': 3.560114696128548e-06, 'epoch': 15.07}
{'loss': 1.3754, 'learning_rate': 3.54866340533905e-06, 'epoch': 15.13}
{'loss': 1.366, 'learning_rate': 3.5372121145495523e-06, 'epoch': 15.2}
{'loss': 1.3834, 'learning_rate': 3.525760823760054e-06, 'epoch': 15.26}
{'loss': 1.3984, 'learning_rate': 3.514309532970557e-06, 'epoch': 15.33}
{'loss': 1.3534, 'learning_rate': 3.502858242181059e-06, 'epoch': 15.39}
{'loss': 1.3639, 'learning_rate': 3.491406951391561e-06, 'epoch': 15.45}
{'loss': 1.3773, 'learning_rate': 3.4799556606020636e-06, 'epoch': 15.52}
{'loss': 1.3552, 'learning_rate': 3.4685043698125655e-06, 'epoch': 15.58}
{'loss': 1.3503, 'learning_rate': 3.4570530790230677e-06, 'epoch': 15.65}
{'loss': 1.3749, 'learning_rate': 3.445624690815149e-06, 'epoch': 15.71}
{'loss': 1.3444, 'learning_rate': 3.434173400025651e-06, 'epoch': 15.78}
{'loss': 1.3681, 'learning_rate': 3.4227221092361535e-06, 'epoch': 15.84}
{'loss': 1.3852, 'learning_rate': 3.411270818446656e-06, 'epoch': 15.9}
{'loss': 1.3633, 'learning_rate': 3.3998195276571576e-06, 'epoch': 15.97}
{'loss': 1.3514, 'learning_rate': 3.3883682368676603e-06, 'epoch': 16.03}
{'loss': 1.3452, 'learning_rate': 3.376916946078162e-06, 'epoch': 16.1}
{'loss': 1.3427, 'learning_rate': 3.3654885578702435e-06, 'epoch': 16.16}
{'loss': 1.3725, 'learning_rate': 3.3540372670807457e-06, 'epoch': 16.22}
{'loss': 1.3817, 'learning_rate': 3.3425859762912476e-06, 'epoch': 16.29}
{'loss': 1.3567, 'learning_rate': 3.3311346855017502e-06, 'epoch': 16.35}
{'loss': 1.3531, 'learning_rate': 3.319706297293831e-06, 'epoch': 16.42}
{'loss': 1.3281, 'learning_rate': 3.3082550065043334e-06, 'epoch': 16.48}
{'loss': 1.3576, 'learning_rate': 3.2968037157148356e-06, 'epoch': 16.54}
{'loss': 1.3495, 'learning_rate': 3.285352424925338e-06, 'epoch': 16.61}
{'loss': 1.3812, 'learning_rate': 3.27390113413584e-06, 'epoch': 16.67}
{'loss': 1.3445, 'learning_rate': 3.2624498433463424e-06, 'epoch': 16.74}
{'loss': 1.3637, 'learning_rate': 3.2509985525568442e-06, 'epoch': 16.8}
{'loss': 1.324, 'learning_rate': 3.239547261767347e-06, 'epoch': 16.87}
{'loss': 1.3548, 'learning_rate': 3.228118873559428e-06, 'epoch': 16.93}
{'loss': 1.354, 'learning_rate': 3.21666758276993e-06, 'epoch': 16.99}
{'loss': 1.3486, 'learning_rate': 3.2052162919804323e-06, 'epoch': 17.06}
{'loss': 1.345, 'learning_rate': 3.193765001190934e-06, 'epoch': 17.12}
{'loss': 1.3539, 'learning_rate': 3.182313710401437e-06, 'epoch': 17.19}
{'loss': 1.3669, 'learning_rate': 3.170862419611939e-06, 'epoch': 17.25}
{'loss': 1.3411, 'learning_rate': 3.159411128822441e-06, 'epoch': 17.31}
{'loss': 1.3665, 'learning_rate': 3.1479598380329436e-06, 'epoch': 17.38}
{'loss': 1.3478, 'learning_rate': 3.1365543524066035e-06, 'epoch': 17.44}
{'loss': 1.3276, 'learning_rate': 3.1251030616171058e-06, 'epoch': 17.51}
{'loss': 1.3563, 'learning_rate': 3.113651770827608e-06, 'epoch': 17.57}
{'loss': 1.3426, 'learning_rate': 3.10220048003811e-06, 'epoch': 17.63}
{'loss': 1.3461, 'learning_rate': 3.0907491892486126e-06, 'epoch': 17.7}
{'loss': 1.3406, 'learning_rate': 3.0792978984591144e-06, 'epoch': 17.76}
{'loss': 1.3415, 'learning_rate': 3.0678466076696167e-06, 'epoch': 17.83}
{'loss': 1.3264, 'learning_rate': 3.0563953168801194e-06, 'epoch': 17.89}
{'loss': 1.3522, 'learning_rate': 3.044944026090621e-06, 'epoch': 17.96}
{'loss': 1.3485, 'learning_rate': 3.0334927353011235e-06, 'epoch': 18.02}
{'loss': 1.3145, 'learning_rate': 3.0220643470932047e-06, 'epoch': 18.08}
{'loss': 1.3449, 'learning_rate': 3.0106130563037066e-06, 'epoch': 18.15}
{'loss': 1.3541, 'learning_rate': 2.9991846680957883e-06, 'epoch': 18.21}
{'loss': 1.3286, 'learning_rate': 2.98773337730629e-06, 'epoch': 18.28}
{'loss': 1.3358, 'learning_rate': 2.9762820865167924e-06, 'epoch': 18.34}
{'loss': 1.3485, 'learning_rate': 2.9648307957272947e-06, 'epoch': 18.4}
{'loss': 1.3216, 'learning_rate': 2.9533795049377965e-06, 'epoch': 18.47}
{'loss': 1.3018, 'learning_rate': 2.941951116729878e-06, 'epoch': 18.53}
{'loss': 1.3287, 'learning_rate': 2.9304998259403805e-06, 'epoch': 18.6}
{'loss': 1.3449, 'learning_rate': 2.9190485351508823e-06, 'epoch': 18.66}
{'loss': 1.3357, 'learning_rate': 2.9076201469429636e-06, 'epoch': 18.73}
{'loss': 1.3229, 'learning_rate': 2.896168856153466e-06, 'epoch': 18.79}
{'loss': 1.3153, 'learning_rate': 2.884717565363968e-06, 'epoch': 18.85}
