Fri Jul 29 23:37:19 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.80       Driver Version: 460.80       CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  GeForce RTX 3090    Off  | 00000000:45:00.0 Off |                  N/A |
| 38%   22C    P8    18W / 350W |      0MiB / 24268MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 2.4224, 'learning_rate': 2.0140530240568717e-06, 'epoch': 2.82}
{'loss': 2.3783, 'learning_rate': 2.059858187214863e-06, 'epoch': 2.89}
{'loss': 2.3892, 'learning_rate': 2.105663350372854e-06, 'epoch': 2.95}
{'loss': 2.3777, 'learning_rate': 2.1514685135308454e-06, 'epoch': 3.01}
{'loss': 2.3203, 'learning_rate': 2.1972736766888368e-06, 'epoch': 3.08}
{'loss': 2.3114, 'learning_rate': 2.242987229520512e-06, 'epoch': 3.14}
{'loss': 2.2242, 'learning_rate': 2.288792392678503e-06, 'epoch': 3.21}
{'loss': 2.2255, 'learning_rate': 2.3345975558364944e-06, 'epoch': 3.27}
{'loss': 2.1621, 'learning_rate': 2.3804027189944853e-06, 'epoch': 3.33}
{'loss': 2.1548, 'learning_rate': 2.4262078821524767e-06, 'epoch': 3.4}
{'loss': 2.1158, 'learning_rate': 2.4719214349841515e-06, 'epoch': 3.46}
{'loss': 2.1123, 'learning_rate': 2.517726598142143e-06, 'epoch': 3.53}
{'loss': 2.1086, 'learning_rate': 2.5634401509738177e-06, 'epoch': 3.59}
{'loss': 2.1278, 'learning_rate': 2.609245314131809e-06, 'epoch': 3.66}
{'loss': 2.1166, 'learning_rate': 2.6550504772898005e-06, 'epoch': 3.72}
{'loss': 2.066, 'learning_rate': 2.7008556404477915e-06, 'epoch': 3.78}
{'loss': 2.0835, 'learning_rate': 2.746660803605783e-06, 'epoch': 3.85}
{'loss': 2.0444, 'learning_rate': 2.7924659667637738e-06, 'epoch': 3.91}
{'loss': 2.0283, 'learning_rate': 2.838271129921765e-06, 'epoch': 3.98}
{'loss': 2.0458, 'learning_rate': 2.88398468275344e-06, 'epoch': 4.04}
{'loss': 2.074, 'learning_rate': 2.9296982355851157e-06, 'epoch': 4.1}
{'loss': 2.0125, 'learning_rate': 2.9755033987431066e-06, 'epoch': 4.17}
{'loss': 1.9519, 'learning_rate': 3.021308561901098e-06, 'epoch': 4.23}
{'loss': 1.9562, 'learning_rate': 3.067113725059089e-06, 'epoch': 4.3}
{'loss': 1.946, 'learning_rate': 3.1129188882170804e-06, 'epoch': 4.36}
{'loss': 1.9393, 'learning_rate': 3.1587240513750713e-06, 'epoch': 4.42}
{'loss': 1.9702, 'learning_rate': 3.2045292145330627e-06, 'epoch': 4.49}
{'loss': 1.9038, 'learning_rate': 3.2503343776910532e-06, 'epoch': 4.55}
{'loss': 1.872, 'learning_rate': 3.296139540849045e-06, 'epoch': 4.62}
{'loss': 1.8728, 'learning_rate': 3.3419447040070356e-06, 'epoch': 4.68}
{'loss': 1.8454, 'learning_rate': 3.3877498671650274e-06, 'epoch': 4.75}
{'loss': 1.8412, 'learning_rate': 3.433463419996702e-06, 'epoch': 4.81}
{'loss': 1.8413, 'learning_rate': 3.4792685831546936e-06, 'epoch': 4.87}
{'loss': 1.8286, 'learning_rate': 3.5250737463126845e-06, 'epoch': 4.94}
{'loss': 1.8503, 'learning_rate': 3.570878909470676e-06, 'epoch': 5.0}
{'loss': 1.8042, 'learning_rate': 3.6166840726286673e-06, 'epoch': 5.07}
{'loss': 1.8128, 'learning_rate': 3.6624892357866582e-06, 'epoch': 5.13}
{'loss': 1.7978, 'learning_rate': 3.7082943989446496e-06, 'epoch': 5.19}
{'loss': 1.7847, 'learning_rate': 3.7540995621026406e-06, 'epoch': 5.26}
{'loss': 1.7806, 'learning_rate': 3.799904725260632e-06, 'epoch': 5.32}
{'loss': 1.7724, 'learning_rate': 3.845709888418623e-06, 'epoch': 5.39}
{'loss': 1.7391, 'learning_rate': 3.891515051576614e-06, 'epoch': 5.45}
{'loss': 1.7208, 'learning_rate': 3.937320214734605e-06, 'epoch': 5.51}
{'loss': 1.7463, 'learning_rate': 3.9830337675662805e-06, 'epoch': 5.58}
{'loss': 1.731, 'learning_rate': 4.028747320397955e-06, 'epoch': 5.64}
{'loss': 1.733, 'learning_rate': 4.074552483555947e-06, 'epoch': 5.71}
{'loss': 1.7296, 'learning_rate': 4.120357646713938e-06, 'epoch': 5.77}
{'loss': 1.6988, 'learning_rate': 4.166162809871929e-06, 'epoch': 5.84}
{'loss': 1.739, 'learning_rate': 4.21196797302992e-06, 'epoch': 5.9}
{'loss': 1.6852, 'learning_rate': 4.257681525861596e-06, 'epoch': 5.96}
{'loss': 1.69, 'learning_rate': 4.303486689019587e-06, 'epoch': 6.03}
{'loss': 1.6545, 'learning_rate': 4.349291852177578e-06, 'epoch': 6.09}
{'loss': 1.6879, 'learning_rate': 4.3950970153355686e-06, 'epoch': 6.16}
{'loss': 1.6567, 'learning_rate': 4.44090217849356e-06, 'epoch': 6.22}
{'loss': 1.6703, 'learning_rate': 4.486707341651551e-06, 'epoch': 6.28}
{'loss': 1.6447, 'learning_rate': 4.532512504809542e-06, 'epoch': 6.35}
{'loss': 1.6325, 'learning_rate': 4.578317667967533e-06, 'epoch': 6.41}
{'loss': 1.6552, 'learning_rate': 4.624122831125525e-06, 'epoch': 6.48}
{'loss': 1.6205, 'learning_rate': 4.669836383957201e-06, 'epoch': 6.54}
{'loss': 1.637, 'learning_rate': 4.715641547115191e-06, 'epoch': 6.61}
{'loss': 1.6192, 'learning_rate': 4.7613550999468665e-06, 'epoch': 6.67}
{'loss': 1.6223, 'learning_rate': 4.8071602631048575e-06, 'epoch': 6.73}
{'loss': 1.6043, 'learning_rate': 4.852965426262849e-06, 'epoch': 6.8}
{'loss': 1.6359, 'learning_rate': 4.898587368768208e-06, 'epoch': 6.86}
{'loss': 1.6131, 'learning_rate': 4.944392531926199e-06, 'epoch': 6.93}
{'loss': 1.6195, 'learning_rate': 4.99019769508419e-06, 'epoch': 6.99}
{'loss': 1.5517, 'learning_rate': 4.990999285439455e-06, 'epoch': 7.05}
{'loss': 1.5888, 'learning_rate': 4.979547994649958e-06, 'epoch': 7.12}
{'loss': 1.5672, 'learning_rate': 4.96809670386046e-06, 'epoch': 7.18}
{'loss': 1.5508, 'learning_rate': 4.9566454130709615e-06, 'epoch': 7.25}
{'loss': 1.5917, 'learning_rate': 4.945194122281464e-06, 'epoch': 7.31}
{'loss': 1.5573, 'learning_rate': 4.933742831491966e-06, 'epoch': 7.37}
{'loss': 1.5665, 'learning_rate': 4.922291540702469e-06, 'epoch': 7.44}
{'loss': 1.5695, 'learning_rate': 4.9108402499129705e-06, 'epoch': 7.5}
{'loss': 1.5476, 'learning_rate': 4.899388959123473e-06, 'epoch': 7.57}
{'loss': 1.5635, 'learning_rate': 4.887937668333975e-06, 'epoch': 7.63}
{'loss': 1.566, 'learning_rate': 4.876486377544477e-06, 'epoch': 7.7}
{'loss': 1.542, 'learning_rate': 4.8650350867549795e-06, 'epoch': 7.76}
{'loss': 1.5687, 'learning_rate': 4.853583795965482e-06, 'epoch': 7.82}
{'loss': 1.5512, 'learning_rate': 4.842132505175984e-06, 'epoch': 7.89}
{'loss': 1.512, 'learning_rate': 4.830681214386486e-06, 'epoch': 7.95}
{'loss': 1.4968, 'learning_rate': 4.819229923596988e-06, 'epoch': 8.02}
{'loss': 1.5278, 'learning_rate': 4.80777863280749e-06, 'epoch': 8.08}
{'loss': 1.5089, 'learning_rate': 4.796327342017993e-06, 'epoch': 8.14}
{'loss': 1.4952, 'learning_rate': 4.784876051228495e-06, 'epoch': 8.21}
{'loss': 1.518, 'learning_rate': 4.773424760438997e-06, 'epoch': 8.27}
{'loss': 1.4823, 'learning_rate': 4.762019274812657e-06, 'epoch': 8.34}
{'loss': 1.4871, 'learning_rate': 4.750567984023159e-06, 'epoch': 8.4}
{'loss': 1.5046, 'learning_rate': 4.739139595815241e-06, 'epoch': 8.46}
{'loss': 1.5007, 'learning_rate': 4.727688305025743e-06, 'epoch': 8.53}
{'loss': 1.4806, 'learning_rate': 4.716237014236245e-06, 'epoch': 8.59}
{'loss': 1.4626, 'learning_rate': 4.7047857234467474e-06, 'epoch': 8.66}
{'loss': 1.479, 'learning_rate': 4.693334432657249e-06, 'epoch': 8.72}
{'loss': 1.4746, 'learning_rate': 4.681906044449331e-06, 'epoch': 8.79}
{'loss': 1.4676, 'learning_rate': 4.670477656241412e-06, 'epoch': 8.85}
{'loss': 1.4813, 'learning_rate': 4.659026365451914e-06, 'epoch': 8.91}
{'loss': 1.4592, 'learning_rate': 4.647575074662416e-06, 'epoch': 8.98}
{'loss': 1.4549, 'learning_rate': 4.636123783872918e-06, 'epoch': 9.04}
{'loss': 1.4269, 'learning_rate': 4.624672493083421e-06, 'epoch': 9.11}
{'loss': 1.4671, 'learning_rate': 4.613221202293923e-06, 'epoch': 9.17}
{'loss': 1.4481, 'learning_rate': 4.6017699115044254e-06, 'epoch': 9.23}
{'loss': 1.4477, 'learning_rate': 4.590318620714927e-06, 'epoch': 9.3}
{'loss': 1.4317, 'learning_rate': 4.578890232507008e-06, 'epoch': 9.36}
{'loss': 1.4351, 'learning_rate': 4.567438941717511e-06, 'epoch': 9.43}
{'loss': 1.4449, 'learning_rate': 4.5559876509280135e-06, 'epoch': 9.49}
{'loss': 1.4211, 'learning_rate': 4.544536360138515e-06, 'epoch': 9.55}
{'loss': 1.4497, 'learning_rate': 4.533085069349017e-06, 'epoch': 9.62}
{'loss': 1.4303, 'learning_rate': 4.521633778559519e-06, 'epoch': 9.68}
{'loss': 1.4321, 'learning_rate': 4.510182487770022e-06, 'epoch': 9.75}
{'loss': 1.4144, 'learning_rate': 4.498754099562103e-06, 'epoch': 9.81}
{'loss': 1.431, 'learning_rate': 4.487302808772605e-06, 'epoch': 9.88}
{'loss': 1.4352, 'learning_rate': 4.475851517983107e-06, 'epoch': 9.94}
{'loss': 1.3971, 'learning_rate': 4.46440022719361e-06, 'epoch': 10.0}
{'loss': 1.3865, 'learning_rate': 4.452948936404112e-06, 'epoch': 10.07}
{'loss': 1.3979, 'learning_rate': 4.441497645614614e-06, 'epoch': 10.13}
{'loss': 1.3843, 'learning_rate': 4.430046354825116e-06, 'epoch': 10.2}
{'loss': 1.4188, 'learning_rate': 4.418595064035619e-06, 'epoch': 10.26}
{'loss': 1.3934, 'learning_rate': 4.407143773246121e-06, 'epoch': 10.32}
{'loss': 1.4111, 'learning_rate': 4.3957153850382015e-06, 'epoch': 10.39}
{'loss': 1.4253, 'learning_rate': 4.384264094248704e-06, 'epoch': 10.45}
{'loss': 1.3986, 'learning_rate': 4.372812803459207e-06, 'epoch': 10.52}
{'loss': 1.3799, 'learning_rate': 4.361384415251288e-06, 'epoch': 10.58}
{'loss': 1.3741, 'learning_rate': 4.34993312446179e-06, 'epoch': 10.65}
{'loss': 1.3954, 'learning_rate': 4.3384818336722914e-06, 'epoch': 10.71}
{'loss': 1.3977, 'learning_rate': 4.327030542882794e-06, 'epoch': 10.77}
{'loss': 1.3977, 'learning_rate': 4.315579252093297e-06, 'epoch': 10.84}
{'loss': 1.3792, 'learning_rate': 4.304150863885378e-06, 'epoch': 10.9}
{'loss': 1.3879, 'learning_rate': 4.2926995730958795e-06, 'epoch': 10.97}
{'loss': 1.3771, 'learning_rate': 4.281248282306381e-06, 'epoch': 11.03}
{'loss': 1.3795, 'learning_rate': 4.269796991516884e-06, 'epoch': 11.09}
{'loss': 1.3825, 'learning_rate': 4.258345700727387e-06, 'epoch': 11.16}
{'loss': 1.3705, 'learning_rate': 4.246917312519468e-06, 'epoch': 11.22}
{'loss': 1.3835, 'learning_rate': 4.235466021729969e-06, 'epoch': 11.29}
{'loss': 1.3354, 'learning_rate': 4.224014730940472e-06, 'epoch': 11.35}
{'loss': 1.3477, 'learning_rate': 4.212563440150974e-06, 'epoch': 11.41}
{'loss': 1.3836, 'learning_rate': 4.201112149361477e-06, 'epoch': 11.48}
{'loss': 1.3636, 'learning_rate': 4.1896608585719785e-06, 'epoch': 11.54}
{'loss': 1.3756, 'learning_rate': 4.178209567782481e-06, 'epoch': 11.61}
{'loss': 1.3583, 'learning_rate': 4.166758276992983e-06, 'epoch': 11.67}
{'loss': 1.3526, 'learning_rate': 4.155306986203485e-06, 'epoch': 11.74}
{'loss': 1.3623, 'learning_rate': 4.1438785979955665e-06, 'epoch': 11.8}
{'loss': 1.3425, 'learning_rate': 4.132427307206069e-06, 'epoch': 11.86}
{'loss': 1.3586, 'learning_rate': 4.120976016416571e-06, 'epoch': 11.93}
{'loss': 1.357, 'learning_rate': 4.109524725627073e-06, 'epoch': 11.99}
{'loss': 1.3451, 'learning_rate': 4.098073434837575e-06, 'epoch': 12.06}
{'loss': 1.3265, 'learning_rate': 4.086622144048077e-06, 'epoch': 12.12}
{'loss': 1.3276, 'learning_rate': 4.07517085325858e-06, 'epoch': 12.18}
{'loss': 1.3356, 'learning_rate': 4.063719562469082e-06, 'epoch': 12.25}
{'loss': 1.3093, 'learning_rate': 4.052291174261163e-06, 'epoch': 12.31}
{'loss': 1.3559, 'learning_rate': 4.040839883471665e-06, 'epoch': 12.38}
{'loss': 1.325, 'learning_rate': 4.029388592682167e-06, 'epoch': 12.44}
{'loss': 1.3199, 'learning_rate': 4.01793730189267e-06, 'epoch': 12.5}
{'loss': 1.3517, 'learning_rate': 4.006508913684751e-06, 'epoch': 12.57}
{'loss': 1.3458, 'learning_rate': 3.995080525476832e-06, 'epoch': 12.63}
{'loss': 1.3034, 'learning_rate': 3.9836292346873344e-06, 'epoch': 12.7}
{'loss': 1.3472, 'learning_rate': 3.972177943897836e-06, 'epoch': 12.76}
{'loss': 1.318, 'learning_rate': 3.960726653108339e-06, 'epoch': 12.83}
{'loss': 1.341, 'learning_rate': 3.949275362318841e-06, 'epoch': 12.89}
{'loss': 1.3246, 'learning_rate': 3.9378240715293435e-06, 'epoch': 12.95}
{'loss': 1.3294, 'learning_rate': 3.926372780739845e-06, 'epoch': 13.02}
{'loss': 1.298, 'learning_rate': 3.914921489950347e-06, 'epoch': 13.08}
{'loss': 1.312, 'learning_rate': 3.90347019916085e-06, 'epoch': 13.15}
{'loss': 1.3088, 'learning_rate': 3.8920418109529316e-06, 'epoch': 13.21}
{'loss': 1.3348, 'learning_rate': 3.880590520163433e-06, 'epoch': 13.27}
{'loss': 1.3113, 'learning_rate': 3.869139229373935e-06, 'epoch': 13.34}
{'loss': 1.3068, 'learning_rate': 3.857710841166016e-06, 'epoch': 13.4}
{'loss': 1.2935, 'learning_rate': 3.846259550376519e-06, 'epoch': 13.47}
{'loss': 1.3066, 'learning_rate': 3.8348082595870215e-06, 'epoch': 13.53}
{'loss': 1.3113, 'learning_rate': 3.823356968797523e-06, 'epoch': 13.59}
{'loss': 1.3008, 'learning_rate': 3.8119514831711836e-06, 'epoch': 13.66}
{'loss': 1.3185, 'learning_rate': 3.8005001923816855e-06, 'epoch': 13.72}
{'loss': 1.3245, 'learning_rate': 3.7890489015921877e-06, 'epoch': 13.79}
{'loss': 1.3141, 'learning_rate': 3.77759761080269e-06, 'epoch': 13.85}
{'loss': 1.307, 'learning_rate': 3.766169222594771e-06, 'epoch': 13.92}
{'loss': 1.3105, 'learning_rate': 3.7547179318052735e-06, 'epoch': 13.98}
{'loss': 1.3007, 'learning_rate': 3.743266641015776e-06, 'epoch': 14.04}
{'loss': 1.2739, 'learning_rate': 3.7318153502262776e-06, 'epoch': 14.11}
{'loss': 1.2798, 'learning_rate': 3.7203640594367803e-06, 'epoch': 14.17}
{'loss': 1.2522, 'learning_rate': 3.708912768647282e-06, 'epoch': 14.24}
{'loss': 1.2835, 'learning_rate': 3.6974614778577844e-06, 'epoch': 14.3}
{'loss': 1.2906, 'learning_rate': 3.6860330896498657e-06, 'epoch': 14.36}
{'loss': 1.321, 'learning_rate': 3.6745817988603676e-06, 'epoch': 14.43}
{'loss': 1.2862, 'learning_rate': 3.6631305080708702e-06, 'epoch': 14.49}
{'loss': 1.2619, 'learning_rate': 3.651679217281372e-06, 'epoch': 14.56}
{'loss': 1.3077, 'learning_rate': 3.6402279264918743e-06, 'epoch': 14.62}
{'loss': 1.2902, 'learning_rate': 3.628776635702377e-06, 'epoch': 14.69}
{'loss': 1.2675, 'learning_rate': 3.617325344912879e-06, 'epoch': 14.75}
{'loss': 1.3011, 'learning_rate': 3.605874054123381e-06, 'epoch': 14.81}
{'loss': 1.2796, 'learning_rate': 3.5944227633338834e-06, 'epoch': 14.88}
{'loss': 1.2665, 'learning_rate': 3.5829714725443852e-06, 'epoch': 14.94}
{'loss': 1.2758, 'learning_rate': 3.571520181754888e-06, 'epoch': 15.01}
{'loss': 1.2621, 'learning_rate': 3.5600688909653897e-06, 'epoch': 15.07}
{'loss': 1.2507, 'learning_rate': 3.548617600175892e-06, 'epoch': 15.13}
{'loss': 1.2697, 'learning_rate': 3.5371892119679733e-06, 'epoch': 15.2}
{'loss': 1.2685, 'learning_rate': 3.5257379211784756e-06, 'epoch': 15.26}
{'loss': 1.262, 'learning_rate': 3.514286630388978e-06, 'epoch': 15.33}
{'loss': 1.2384, 'learning_rate': 3.50283533959948e-06, 'epoch': 15.39}
{'loss': 1.285, 'learning_rate': 3.491384048809982e-06, 'epoch': 15.45}
{'loss': 1.2534, 'learning_rate': 3.4799327580204846e-06, 'epoch': 15.52}
{'loss': 1.2512, 'learning_rate': 3.4684814672309864e-06, 'epoch': 15.58}
{'loss': 1.2726, 'learning_rate': 3.4570301764414887e-06, 'epoch': 15.65}
{'loss': 1.2508, 'learning_rate': 3.445578885651991e-06, 'epoch': 15.71}
{'loss': 1.268, 'learning_rate': 3.434150497444072e-06, 'epoch': 15.78}
{'loss': 1.2615, 'learning_rate': 3.4227221092361535e-06, 'epoch': 15.84}
{'loss': 1.2418, 'learning_rate': 3.411270818446656e-06, 'epoch': 15.9}
{'loss': 1.2689, 'learning_rate': 3.3998195276571576e-06, 'epoch': 15.97}
{'loss': 1.2763, 'learning_rate': 3.3883682368676603e-06, 'epoch': 16.03}
{'loss': 1.2467, 'learning_rate': 3.376916946078162e-06, 'epoch': 16.1}
{'loss': 1.2516, 'learning_rate': 3.3654885578702435e-06, 'epoch': 16.16}
{'loss': 1.2662, 'learning_rate': 3.3540601696623247e-06, 'epoch': 16.22}
{'loss': 1.2237, 'learning_rate': 3.3426088788728266e-06, 'epoch': 16.29}
{'loss': 1.2396, 'learning_rate': 3.3311575880833293e-06, 'epoch': 16.35}
{'loss': 1.2432, 'learning_rate': 3.319706297293831e-06, 'epoch': 16.42}
{'loss': 1.2415, 'learning_rate': 3.3082550065043334e-06, 'epoch': 16.48}
{'loss': 1.2442, 'learning_rate': 3.2968037157148356e-06, 'epoch': 16.54}
{'loss': 1.2539, 'learning_rate': 3.285352424925338e-06, 'epoch': 16.61}
{'loss': 1.2334, 'learning_rate': 3.27390113413584e-06, 'epoch': 16.67}
{'loss': 1.2361, 'learning_rate': 3.2624498433463424e-06, 'epoch': 16.74}
{'loss': 1.2363, 'learning_rate': 3.2509985525568442e-06, 'epoch': 16.8}
{'loss': 1.2437, 'learning_rate': 3.239570164348926e-06, 'epoch': 16.87}
{'loss': 1.2537, 'learning_rate': 3.228118873559428e-06, 'epoch': 16.93}
{'loss': 1.2472, 'learning_rate': 3.21666758276993e-06, 'epoch': 16.99}
{'loss': 1.2241, 'learning_rate': 3.2052162919804323e-06, 'epoch': 17.06}
{'loss': 1.2334, 'learning_rate': 3.193787903772513e-06, 'epoch': 17.12}
{'loss': 1.2515, 'learning_rate': 3.182336612983016e-06, 'epoch': 17.19}
{'loss': 1.2277, 'learning_rate': 3.170885322193518e-06, 'epoch': 17.25}
{'loss': 1.2459, 'learning_rate': 3.15943403140402e-06, 'epoch': 17.31}
{'loss': 1.2234, 'learning_rate': 3.1479827406145227e-06, 'epoch': 17.38}
{'loss': 1.2294, 'learning_rate': 3.1365314498250245e-06, 'epoch': 17.44}
{'loss': 1.2116, 'learning_rate': 3.1251030616171058e-06, 'epoch': 17.51}
{'loss': 1.2365, 'learning_rate': 3.113651770827608e-06, 'epoch': 17.57}
{'loss': 1.2269, 'learning_rate': 3.10220048003811e-06, 'epoch': 17.63}
{'loss': 1.2106, 'learning_rate': 3.0907491892486126e-06, 'epoch': 17.7}
{'loss': 1.2501, 'learning_rate': 3.0792978984591144e-06, 'epoch': 17.76}
{'loss': 1.226, 'learning_rate': 3.0678695102511957e-06, 'epoch': 17.83}
{'loss': 1.2209, 'learning_rate': 3.056418219461698e-06, 'epoch': 17.89}
{'loss': 1.2514, 'learning_rate': 3.0449669286722e-06, 'epoch': 17.96}
{'loss': 1.2285, 'learning_rate': 3.0335156378827025e-06, 'epoch': 18.02}
{'loss': 1.2056, 'learning_rate': 3.0220643470932047e-06, 'epoch': 18.08}
{'loss': 1.179, 'learning_rate': 3.0106130563037066e-06, 'epoch': 18.15}
{'loss': 1.2142, 'learning_rate': 2.9991617655142093e-06, 'epoch': 18.21}
{'loss': 1.2314, 'learning_rate': 2.987710474724711e-06, 'epoch': 18.28}
{'loss': 1.2021, 'learning_rate': 2.9762591839352134e-06, 'epoch': 18.34}
{'loss': 1.2073, 'learning_rate': 2.9648307957272947e-06, 'epoch': 18.4}
{'loss': 1.2086, 'learning_rate': 2.9533795049377965e-06, 'epoch': 18.47}
{'loss': 1.2228, 'learning_rate': 2.941928214148299e-06, 'epoch': 18.53}
{'loss': 1.2056, 'learning_rate': 2.9304998259403805e-06, 'epoch': 18.6}
{'loss': 1.2189, 'learning_rate': 2.9190485351508823e-06, 'epoch': 18.66}
{'loss': 1.2258, 'learning_rate': 2.907597244361385e-06, 'epoch': 18.73}
{'loss': 1.2037, 'learning_rate': 2.896145953571887e-06, 'epoch': 18.79}
{'loss': 1.2073, 'learning_rate': 2.884694662782389e-06, 'epoch': 18.85}
