Thu Jun 30 14:57:51 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.80       Driver Version: 460.80       CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  GeForce RTX 3090    Off  | 00000000:3D:00.0 Off |                  N/A |
| 39%   27C    P8    26W / 350W |      0MiB / 24268MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 1.7001, 'learning_rate': 1.4432546806873559e-05, 'epoch': 6.16}
{'loss': 1.6885, 'learning_rate': 1.3951654270325725e-05, 'epoch': 6.28}
{'loss': 1.6876, 'learning_rate': 1.3470761733777891e-05, 'epoch': 6.41}
{'loss': 1.7038, 'learning_rate': 1.2989869197230059e-05, 'epoch': 6.54}
{'loss': 1.6829, 'learning_rate': 1.2508976660682227e-05, 'epoch': 6.67}
{'loss': 1.6729, 'learning_rate': 1.2028084124134393e-05, 'epoch': 6.8}
{'loss': 1.6921, 'learning_rate': 1.1547191587586561e-05, 'epoch': 6.92}
{'loss': 1.6498, 'learning_rate': 1.1066299051038727e-05, 'epoch': 7.05}
{'loss': 1.6571, 'learning_rate': 1.0585406514490894e-05, 'epoch': 7.18}
{'loss': 1.6494, 'learning_rate': 1.0105475763016157e-05, 'epoch': 7.31}
{'loss': 1.672, 'learning_rate': 9.626506796614517e-06, 'epoch': 7.44}
{'loss': 1.6352, 'learning_rate': 9.145614260066683e-06, 'epoch': 7.57}
{'loss': 1.6389, 'learning_rate': 8.664721723518851e-06, 'epoch': 7.69}
{'loss': 1.6444, 'learning_rate': 8.18382918697102e-06, 'epoch': 7.82}
{'loss': 1.6466, 'learning_rate': 7.702936650423185e-06, 'epoch': 7.95}
{'loss': 1.642, 'learning_rate': 7.2220441138753525e-06, 'epoch': 8.08}
{'loss': 1.6069, 'learning_rate': 6.7411515773275205e-06, 'epoch': 8.21}
{'loss': 1.6222, 'learning_rate': 6.2602590407796876e-06, 'epoch': 8.34}
{'loss': 1.6221, 'learning_rate': 5.779366504231854e-06, 'epoch': 8.46}
{'loss': 1.6019, 'learning_rate': 5.2994357527571176e-06, 'epoch': 8.59}
{'loss': 1.5818, 'learning_rate': 4.818543216209285e-06, 'epoch': 8.72}
{'loss': 1.6025, 'learning_rate': 4.337650679661452e-06, 'epoch': 8.85}
{'loss': 1.588, 'learning_rate': 3.856758143113619e-06, 'epoch': 8.98}
{'loss': 1.5992, 'learning_rate': 3.3758656065657864e-06, 'epoch': 9.1}
{'loss': 1.5719, 'learning_rate': 2.8949730700179535e-06, 'epoch': 9.23}
{'loss': 1.5873, 'learning_rate': 2.4150423185432164e-06, 'epoch': 9.36}
{'loss': 1.5685, 'learning_rate': 1.9351115670684793e-06, 'epoch': 9.49}
{'loss': 1.5904, 'learning_rate': 1.4542190305206461e-06, 'epoch': 9.62}
{'loss': 1.5689, 'learning_rate': 9.733264939728135e-07, 'epoch': 9.75}
{'loss': 1.596, 'learning_rate': 4.924339574249808e-07, 'epoch': 9.87}
{'train_runtime': 8177.7117, 'train_samples_per_second': 19.069, 'train_steps_per_second': 4.768, 'train_loss': 2.2583914432687067, 'epoch': 10.0}
FINISH
