Fri Jul 29 23:28:47 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.80       Driver Version: 460.80       CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  GeForce RTX 3090    Off  | 00000000:3D:00.0 Off |                  N/A |
| 39%   25C    P8    26W / 350W |      0MiB / 24268MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 1.9481, 'learning_rate': 4.700312085844983e-06, 'epoch': 2.82}
{'loss': 1.9751, 'learning_rate': 4.8071907998802964e-06, 'epoch': 2.89}
{'loss': 1.9391, 'learning_rate': 4.9140695139156095e-06, 'epoch': 2.95}
{'loss': 1.8909, 'learning_rate': 5.020948227950922e-06, 'epoch': 3.01}
{'loss': 1.8829, 'learning_rate': 5.127613184558164e-06, 'epoch': 3.08}
{'loss': 1.8557, 'learning_rate': 5.234491898593477e-06, 'epoch': 3.14}
{'loss': 1.8415, 'learning_rate': 5.341370612628789e-06, 'epoch': 3.21}
{'loss': 1.8293, 'learning_rate': 5.448249326664102e-06, 'epoch': 3.27}
{'loss': 1.808, 'learning_rate': 5.555128040699414e-06, 'epoch': 3.33}
{'loss': 1.8164, 'learning_rate': 5.662006754734728e-06, 'epoch': 3.4}
{'loss': 1.8037, 'learning_rate': 5.76888546877004e-06, 'epoch': 3.46}
{'loss': 1.7718, 'learning_rate': 5.875764182805353e-06, 'epoch': 3.53}
{'loss': 1.7594, 'learning_rate': 5.982642896840666e-06, 'epoch': 3.59}
{'loss': 1.7412, 'learning_rate': 6.089521610875978e-06, 'epoch': 3.66}
{'loss': 1.751, 'learning_rate': 6.195972810055149e-06, 'epoch': 3.72}
{'loss': 1.7175, 'learning_rate': 6.302851524090463e-06, 'epoch': 3.78}
{'loss': 1.7134, 'learning_rate': 6.4097302381257755e-06, 'epoch': 3.85}
{'loss': 1.6867, 'learning_rate': 6.516608952161088e-06, 'epoch': 3.91}
{'loss': 1.7029, 'learning_rate': 6.623487666196401e-06, 'epoch': 3.98}
{'loss': 1.6738, 'learning_rate': 6.730366380231713e-06, 'epoch': 4.04}
{'loss': 1.6789, 'learning_rate': 6.837245094267026e-06, 'epoch': 4.1}
{'loss': 1.6805, 'learning_rate': 6.943910050874269e-06, 'epoch': 4.17}
{'loss': 1.6254, 'learning_rate': 7.050788764909581e-06, 'epoch': 4.23}
{'loss': 1.6433, 'learning_rate': 7.157667478944894e-06, 'epoch': 4.3}
{'loss': 1.609, 'learning_rate': 7.264332435552136e-06, 'epoch': 4.36}
{'loss': 1.6208, 'learning_rate': 7.371211149587448e-06, 'epoch': 4.42}
{'loss': 1.6041, 'learning_rate': 7.478089863622761e-06, 'epoch': 4.49}
{'loss': 1.5935, 'learning_rate': 7.5849685776580735e-06, 'epoch': 4.55}
{'loss': 1.624, 'learning_rate': 7.691847291693387e-06, 'epoch': 4.62}
{'loss': 1.5871, 'learning_rate': 7.798726005728699e-06, 'epoch': 4.68}
{'loss': 1.5666, 'learning_rate': 7.905604719764013e-06, 'epoch': 4.75}
{'loss': 1.5708, 'learning_rate': 8.012483433799325e-06, 'epoch': 4.81}
{'loss': 1.579, 'learning_rate': 8.119362147834637e-06, 'epoch': 4.87}
{'loss': 1.5863, 'learning_rate': 8.22602710444188e-06, 'epoch': 4.94}
{'loss': 1.5625, 'learning_rate': 8.332905818477193e-06, 'epoch': 5.0}
{'loss': 1.5123, 'learning_rate': 8.439784532512505e-06, 'epoch': 5.07}
{'loss': 1.5418, 'learning_rate': 8.546663246547819e-06, 'epoch': 5.13}
{'loss': 1.5245, 'learning_rate': 8.653541960583131e-06, 'epoch': 5.19}
{'loss': 1.496, 'learning_rate': 8.760420674618444e-06, 'epoch': 5.26}
{'loss': 1.5428, 'learning_rate': 8.867299388653756e-06, 'epoch': 5.32}
{'loss': 1.5461, 'learning_rate': 8.97417810268907e-06, 'epoch': 5.39}
{'loss': 1.527, 'learning_rate': 9.080843059296312e-06, 'epoch': 5.45}
{'loss': 1.5131, 'learning_rate': 9.187294258475483e-06, 'epoch': 5.51}
{'loss': 1.5126, 'learning_rate': 9.294172972510795e-06, 'epoch': 5.58}
{'loss': 1.5033, 'learning_rate': 9.40105168654611e-06, 'epoch': 5.64}
{'loss': 1.4848, 'learning_rate': 9.507930400581421e-06, 'epoch': 5.71}
{'loss': 1.5114, 'learning_rate': 9.614595357188663e-06, 'epoch': 5.77}
{'loss': 1.4796, 'learning_rate': 9.721474071223977e-06, 'epoch': 5.84}
{'loss': 1.4829, 'learning_rate': 9.828139027831219e-06, 'epoch': 5.9}
{'loss': 1.4891, 'learning_rate': 9.934803984438461e-06, 'epoch': 5.96}
{'loss': 1.4727, 'learning_rate': 9.989579325381558e-06, 'epoch': 6.03}
{'loss': 1.4441, 'learning_rate': 9.96285964687273e-06, 'epoch': 6.09}
{'loss': 1.4631, 'learning_rate': 9.936139968363901e-06, 'epoch': 6.16}
{'loss': 1.4491, 'learning_rate': 9.909420289855073e-06, 'epoch': 6.22}
{'loss': 1.4358, 'learning_rate': 9.882700611346246e-06, 'epoch': 6.28}
{'loss': 1.438, 'learning_rate': 9.855980932837417e-06, 'epoch': 6.35}
{'loss': 1.4318, 'learning_rate': 9.829261254328589e-06, 'epoch': 6.41}
{'loss': 1.4373, 'learning_rate': 9.80254157581976e-06, 'epoch': 6.48}
{'loss': 1.4253, 'learning_rate': 9.775821897310932e-06, 'epoch': 6.54}
{'loss': 1.4374, 'learning_rate': 9.749102218802105e-06, 'epoch': 6.61}
{'loss': 1.429, 'learning_rate': 9.722382540293275e-06, 'epoch': 6.67}
{'loss': 1.4309, 'learning_rate': 9.695662861784447e-06, 'epoch': 6.73}
{'loss': 1.4333, 'learning_rate': 9.66894318327562e-06, 'epoch': 6.8}
{'loss': 1.4315, 'learning_rate': 9.642223504766791e-06, 'epoch': 6.86}
{'loss': 1.4265, 'learning_rate': 9.61555726561498e-06, 'epoch': 6.93}
{'loss': 1.3884, 'learning_rate': 9.588837587106152e-06, 'epoch': 6.99}
{'loss': 1.39, 'learning_rate': 9.562117908597326e-06, 'epoch': 7.05}
{'loss': 1.4068, 'learning_rate': 9.535398230088495e-06, 'epoch': 7.12}
{'loss': 1.4113, 'learning_rate': 9.508731990936687e-06, 'epoch': 7.18}
{'loss': 1.3748, 'learning_rate': 9.482012312427858e-06, 'epoch': 7.25}
{'loss': 1.3695, 'learning_rate': 9.45529263391903e-06, 'epoch': 7.31}
{'loss': 1.3785, 'learning_rate': 9.428572955410201e-06, 'epoch': 7.37}
{'loss': 1.3795, 'learning_rate': 9.401853276901373e-06, 'epoch': 7.44}
{'loss': 1.3685, 'learning_rate': 9.375187037749562e-06, 'epoch': 7.5}
{'loss': 1.3681, 'learning_rate': 9.348467359240735e-06, 'epoch': 7.57}
{'loss': 1.3874, 'learning_rate': 9.321747680731907e-06, 'epoch': 7.63}
{'loss': 1.3526, 'learning_rate': 9.295028002223078e-06, 'epoch': 7.7}
{'loss': 1.3606, 'learning_rate': 9.26830832371425e-06, 'epoch': 7.76}
{'loss': 1.3484, 'learning_rate': 9.241588645205422e-06, 'epoch': 7.82}
{'loss': 1.3692, 'learning_rate': 9.214922406053611e-06, 'epoch': 7.89}
{'loss': 1.3587, 'learning_rate': 9.188202727544783e-06, 'epoch': 7.95}
{'loss': 1.3489, 'learning_rate': 9.161483049035956e-06, 'epoch': 8.02}
{'loss': 1.338, 'learning_rate': 9.134763370527127e-06, 'epoch': 8.08}
{'loss': 1.3262, 'learning_rate': 9.108097131375317e-06, 'epoch': 8.14}
{'loss': 1.3434, 'learning_rate': 9.081377452866488e-06, 'epoch': 8.21}
{'loss': 1.3251, 'learning_rate': 9.05465777435766e-06, 'epoch': 8.27}
{'loss': 1.3466, 'learning_rate': 9.027938095848831e-06, 'epoch': 8.34}
{'loss': 1.3123, 'learning_rate': 9.001271856697021e-06, 'epoch': 8.4}
{'loss': 1.3414, 'learning_rate': 8.974552178188192e-06, 'epoch': 8.46}
{'loss': 1.3313, 'learning_rate': 8.947832499679364e-06, 'epoch': 8.53}
{'loss': 1.3172, 'learning_rate': 8.921166260527554e-06, 'epoch': 8.59}
{'loss': 1.3158, 'learning_rate': 8.894446582018725e-06, 'epoch': 8.66}
{'loss': 1.3181, 'learning_rate': 8.867726903509898e-06, 'epoch': 8.72}
{'loss': 1.34, 'learning_rate': 8.84100722500107e-06, 'epoch': 8.79}
{'loss': 1.3193, 'learning_rate': 8.814287546492241e-06, 'epoch': 8.85}
{'loss': 1.3101, 'learning_rate': 8.78762130734043e-06, 'epoch': 8.91}
{'loss': 1.2832, 'learning_rate': 8.760901628831602e-06, 'epoch': 8.98}
{'loss': 1.2998, 'learning_rate': 8.734181950322774e-06, 'epoch': 9.04}
{'loss': 1.2892, 'learning_rate': 8.707462271813947e-06, 'epoch': 9.11}
{'loss': 1.2872, 'learning_rate': 8.680742593305119e-06, 'epoch': 9.17}
{'loss': 1.3045, 'learning_rate': 8.65402291479629e-06, 'epoch': 9.23}
{'loss': 1.308, 'learning_rate': 8.627303236287462e-06, 'epoch': 9.3}
{'loss': 1.2944, 'learning_rate': 8.600583557778633e-06, 'epoch': 9.36}
{'loss': 1.3154, 'learning_rate': 8.573863879269805e-06, 'epoch': 9.43}
{'loss': 1.2811, 'learning_rate': 8.547144200760978e-06, 'epoch': 9.49}
{'loss': 1.3106, 'learning_rate': 8.520531400966184e-06, 'epoch': 9.55}
{'loss': 1.2913, 'learning_rate': 8.493811722457355e-06, 'epoch': 9.62}
{'loss': 1.3006, 'learning_rate': 8.467092043948529e-06, 'epoch': 9.68}
{'loss': 1.2667, 'learning_rate': 8.4403723654397e-06, 'epoch': 9.75}
{'loss': 1.3006, 'learning_rate': 8.413652686930872e-06, 'epoch': 9.81}
{'loss': 1.2792, 'learning_rate': 8.386933008422043e-06, 'epoch': 9.88}
{'loss': 1.2826, 'learning_rate': 8.360213329913215e-06, 'epoch': 9.94}
{'loss': 1.3145, 'learning_rate': 8.333600530118422e-06, 'epoch': 10.0}
{'loss': 1.2714, 'learning_rate': 8.306880851609594e-06, 'epoch': 10.07}
{'loss': 1.2692, 'learning_rate': 8.280161173100765e-06, 'epoch': 10.13}
{'loss': 1.2689, 'learning_rate': 8.253441494591937e-06, 'epoch': 10.2}
{'loss': 1.2699, 'learning_rate': 8.22672181608311e-06, 'epoch': 10.26}
{'loss': 1.2631, 'learning_rate': 8.200002137574281e-06, 'epoch': 10.32}
{'loss': 1.2568, 'learning_rate': 8.173282459065453e-06, 'epoch': 10.39}
{'loss': 1.2597, 'learning_rate': 8.146562780556624e-06, 'epoch': 10.45}
{'loss': 1.2725, 'learning_rate': 8.119843102047796e-06, 'epoch': 10.52}
{'loss': 1.2637, 'learning_rate': 8.09312342353897e-06, 'epoch': 10.58}
{'loss': 1.2395, 'learning_rate': 8.06640374503014e-06, 'epoch': 10.65}
{'loss': 1.2647, 'learning_rate': 8.039684066521312e-06, 'epoch': 10.71}
{'loss': 1.2316, 'learning_rate': 8.012964388012484e-06, 'epoch': 10.77}
{'loss': 1.2537, 'learning_rate': 7.986244709503655e-06, 'epoch': 10.84}
{'loss': 1.238, 'learning_rate': 7.959578470351845e-06, 'epoch': 10.9}
{'loss': 1.2551, 'learning_rate': 7.932912231200034e-06, 'epoch': 10.97}
{'loss': 1.2383, 'learning_rate': 7.906192552691206e-06, 'epoch': 11.03}
{'loss': 1.2452, 'learning_rate': 7.879472874182379e-06, 'epoch': 11.09}
{'loss': 1.2479, 'learning_rate': 7.85275319567355e-06, 'epoch': 11.16}
{'loss': 1.2261, 'learning_rate': 7.826033517164722e-06, 'epoch': 11.22}
{'loss': 1.2253, 'learning_rate': 7.799367278012912e-06, 'epoch': 11.29}
{'loss': 1.2504, 'learning_rate': 7.772647599504083e-06, 'epoch': 11.35}
{'loss': 1.2383, 'learning_rate': 7.745927920995255e-06, 'epoch': 11.41}
{'loss': 1.2358, 'learning_rate': 7.719208242486426e-06, 'epoch': 11.48}
{'loss': 1.2209, 'learning_rate': 7.6924885639776e-06, 'epoch': 11.54}
{'loss': 1.2585, 'learning_rate': 7.665822324825787e-06, 'epoch': 11.61}
{'loss': 1.2149, 'learning_rate': 7.63910264631696e-06, 'epoch': 11.67}
{'loss': 1.2329, 'learning_rate': 7.612382967808132e-06, 'epoch': 11.74}
{'loss': 1.2491, 'learning_rate': 7.5857167286563215e-06, 'epoch': 11.8}
{'loss': 1.2227, 'learning_rate': 7.558997050147493e-06, 'epoch': 11.86}
{'loss': 1.2186, 'learning_rate': 7.5322773716386654e-06, 'epoch': 11.93}
{'loss': 1.2187, 'learning_rate': 7.505557693129837e-06, 'epoch': 11.99}
{'loss': 1.1998, 'learning_rate': 7.4788380146210085e-06, 'epoch': 12.06}
{'loss': 1.2274, 'learning_rate': 7.452118336112181e-06, 'epoch': 12.12}
{'loss': 1.2084, 'learning_rate': 7.425398657603352e-06, 'epoch': 12.18}
{'loss': 1.2094, 'learning_rate': 7.398678979094525e-06, 'epoch': 12.25}
{'loss': 1.2192, 'learning_rate': 7.371959300585696e-06, 'epoch': 12.31}
{'loss': 1.2212, 'learning_rate': 7.345293061433886e-06, 'epoch': 12.38}
{'loss': 1.2085, 'learning_rate': 7.318573382925057e-06, 'epoch': 12.44}
{'loss': 1.236, 'learning_rate': 7.291907143773247e-06, 'epoch': 12.5}
{'loss': 1.2132, 'learning_rate': 7.265187465264418e-06, 'epoch': 12.57}
{'loss': 1.2056, 'learning_rate': 7.238467786755591e-06, 'epoch': 12.63}
{'loss': 1.2132, 'learning_rate': 7.211801547603779e-06, 'epoch': 12.7}
{'loss': 1.193, 'learning_rate': 7.185081869094952e-06, 'epoch': 12.76}
{'loss': 1.2164, 'learning_rate': 7.158362190586123e-06, 'epoch': 12.83}
{'loss': 1.221, 'learning_rate': 7.131642512077295e-06, 'epoch': 12.89}
{'loss': 1.1875, 'learning_rate': 7.104922833568467e-06, 'epoch': 12.95}
{'loss': 1.1976, 'learning_rate': 7.078203155059639e-06, 'epoch': 13.02}
{'loss': 1.1829, 'learning_rate': 7.051483476550811e-06, 'epoch': 13.08}
{'loss': 1.2146, 'learning_rate': 7.024763798041983e-06, 'epoch': 13.15}
{'loss': 1.2102, 'learning_rate': 6.998097558890172e-06, 'epoch': 13.21}
{'loss': 1.1771, 'learning_rate': 6.971377880381344e-06, 'epoch': 13.27}
{'loss': 1.1859, 'learning_rate': 6.944658201872516e-06, 'epoch': 13.34}
{'loss': 1.1719, 'learning_rate': 6.9179385233636875e-06, 'epoch': 13.4}
{'loss': 1.2067, 'learning_rate': 6.891218844854859e-06, 'epoch': 13.47}
{'loss': 1.1854, 'learning_rate': 6.864499166346031e-06, 'epoch': 13.53}
{'loss': 1.2049, 'learning_rate': 6.837779487837203e-06, 'epoch': 13.59}
{'loss': 1.1817, 'learning_rate': 6.8111132486853925e-06, 'epoch': 13.66}
{'loss': 1.1863, 'learning_rate': 6.784393570176564e-06, 'epoch': 13.72}
{'loss': 1.1969, 'learning_rate': 6.7577273310247535e-06, 'epoch': 13.79}
{'loss': 1.1916, 'learning_rate': 6.731007652515925e-06, 'epoch': 13.85}
{'loss': 1.1984, 'learning_rate': 6.704287974007097e-06, 'epoch': 13.92}
{'loss': 1.1809, 'learning_rate': 6.677568295498269e-06, 'epoch': 13.98}
{'loss': 1.1856, 'learning_rate': 6.6508486169894405e-06, 'epoch': 14.04}
{'loss': 1.1594, 'learning_rate': 6.624128938480613e-06, 'epoch': 14.11}
{'loss': 1.1947, 'learning_rate': 6.597409259971784e-06, 'epoch': 14.17}
{'loss': 1.1761, 'learning_rate': 6.570689581462957e-06, 'epoch': 14.24}
{'loss': 1.1559, 'learning_rate': 6.543969902954128e-06, 'epoch': 14.3}
{'loss': 1.1727, 'learning_rate': 6.5172502244453e-06, 'epoch': 14.36}
{'loss': 1.1569, 'learning_rate': 6.490530545936472e-06, 'epoch': 14.43}
{'loss': 1.1731, 'learning_rate': 6.463810867427644e-06, 'epoch': 14.49}
{'loss': 1.1867, 'learning_rate': 6.437091188918816e-06, 'epoch': 14.56}
{'loss': 1.1885, 'learning_rate': 6.410424949767005e-06, 'epoch': 14.62}
{'loss': 1.169, 'learning_rate': 6.383705271258177e-06, 'epoch': 14.69}
{'loss': 1.1601, 'learning_rate': 6.3569855927493486e-06, 'epoch': 14.75}
{'loss': 1.1882, 'learning_rate': 6.33026591424052e-06, 'epoch': 14.81}
{'loss': 1.1872, 'learning_rate': 6.3035462357316925e-06, 'epoch': 14.88}
{'loss': 1.1594, 'learning_rate': 6.276826557222864e-06, 'epoch': 14.94}
{'loss': 1.1767, 'learning_rate': 6.250106878714036e-06, 'epoch': 15.01}
{'loss': 1.1339, 'learning_rate': 6.223387200205208e-06, 'epoch': 15.07}
{'loss': 1.1682, 'learning_rate': 6.196667521696379e-06, 'epoch': 15.13}
{'loss': 1.1443, 'learning_rate': 6.169947843187552e-06, 'epoch': 15.2}
{'loss': 1.1575, 'learning_rate': 6.143228164678723e-06, 'epoch': 15.26}
{'loss': 1.1361, 'learning_rate': 6.116508486169896e-06, 'epoch': 15.33}
{'loss': 1.1595, 'learning_rate': 6.089788807661067e-06, 'epoch': 15.39}
{'loss': 1.1452, 'learning_rate': 6.063069129152238e-06, 'epoch': 15.45}
{'loss': 1.1705, 'learning_rate': 6.036402890000428e-06, 'epoch': 15.52}
{'loss': 1.1587, 'learning_rate': 6.009683211491599e-06, 'epoch': 15.58}
{'loss': 1.1685, 'learning_rate': 5.982963532982772e-06, 'epoch': 15.65}
{'loss': 1.1498, 'learning_rate': 5.956243854473943e-06, 'epoch': 15.71}
{'loss': 1.1577, 'learning_rate': 5.929577615322133e-06, 'epoch': 15.78}
{'loss': 1.1799, 'learning_rate': 5.902857936813305e-06, 'epoch': 15.84}
{'loss': 1.1356, 'learning_rate': 5.876138258304477e-06, 'epoch': 15.9}
{'loss': 1.1625, 'learning_rate': 5.8494185797956486e-06, 'epoch': 15.97}
{'loss': 1.1431, 'learning_rate': 5.822698901286821e-06, 'epoch': 16.03}
{'loss': 1.1394, 'learning_rate': 5.7959792227779924e-06, 'epoch': 16.1}
{'loss': 1.1607, 'learning_rate': 5.769312983626182e-06, 'epoch': 16.16}
{'loss': 1.135, 'learning_rate': 5.742646744474371e-06, 'epoch': 16.22}
{'loss': 1.1292, 'learning_rate': 5.715927065965543e-06, 'epoch': 16.29}
{'loss': 1.1318, 'learning_rate': 5.6892073874567146e-06, 'epoch': 16.35}
{'loss': 1.1423, 'learning_rate': 5.662487708947887e-06, 'epoch': 16.42}
{'loss': 1.138, 'learning_rate': 5.6357680304390584e-06, 'epoch': 16.48}
{'loss': 1.1514, 'learning_rate': 5.60904835193023e-06, 'epoch': 16.54}
{'loss': 1.1125, 'learning_rate': 5.582328673421402e-06, 'epoch': 16.61}
{'loss': 1.1192, 'learning_rate': 5.555608994912574e-06, 'epoch': 16.67}
{'loss': 1.1367, 'learning_rate': 5.528942755760763e-06, 'epoch': 16.74}
{'loss': 1.1339, 'learning_rate': 5.502223077251935e-06, 'epoch': 16.8}
{'loss': 1.1317, 'learning_rate': 5.475503398743107e-06, 'epoch': 16.87}
{'loss': 1.132, 'learning_rate': 5.448783720234279e-06, 'epoch': 16.93}
{'loss': 1.1456, 'learning_rate': 5.42206404172545e-06, 'epoch': 16.99}
{'loss': 1.1274, 'learning_rate': 5.395344363216623e-06, 'epoch': 17.06}
{'loss': 1.1133, 'learning_rate': 5.368624684707794e-06, 'epoch': 17.12}
{'loss': 1.1059, 'learning_rate': 5.3419050061989666e-06, 'epoch': 17.19}
{'loss': 1.1316, 'learning_rate': 5.315185327690138e-06, 'epoch': 17.25}
{'loss': 1.1221, 'learning_rate': 5.288465649181309e-06, 'epoch': 17.31}
{'loss': 1.1261, 'learning_rate': 5.261799410029499e-06, 'epoch': 17.38}
{'loss': 1.1262, 'learning_rate': 5.235079731520671e-06, 'epoch': 17.44}
{'loss': 1.1256, 'learning_rate': 5.208360053011843e-06, 'epoch': 17.51}
{'loss': 1.1405, 'learning_rate': 5.1816938138600326e-06, 'epoch': 17.57}
{'loss': 1.1343, 'learning_rate': 5.154974135351204e-06, 'epoch': 17.63}
{'loss': 1.1401, 'learning_rate': 5.128254456842376e-06, 'epoch': 17.7}
{'loss': 1.1152, 'learning_rate': 5.101588217690565e-06, 'epoch': 17.76}
{'loss': 1.1176, 'learning_rate': 5.074868539181737e-06, 'epoch': 17.83}
{'loss': 1.1358, 'learning_rate': 5.048148860672909e-06, 'epoch': 17.89}
{'loss': 1.1144, 'learning_rate': 5.0214291821640805e-06, 'epoch': 17.96}
{'loss': 1.1236, 'learning_rate': 4.994709503655252e-06, 'epoch': 18.02}
{'loss': 1.1079, 'learning_rate': 4.967989825146424e-06, 'epoch': 18.08}
{'loss': 1.0867, 'learning_rate': 4.941270146637596e-06, 'epoch': 18.15}
{'loss': 1.1013, 'learning_rate': 4.914550468128768e-06, 'epoch': 18.21}
{'loss': 1.1242, 'learning_rate': 4.88783078961994e-06, 'epoch': 18.28}
{'loss': 1.1151, 'learning_rate': 4.861111111111111e-06, 'epoch': 18.34}
{'loss': 1.1082, 'learning_rate': 4.834391432602284e-06, 'epoch': 18.4}
{'loss': 1.1122, 'learning_rate': 4.807671754093455e-06, 'epoch': 18.47}
{'loss': 1.1112, 'learning_rate': 4.780952075584627e-06, 'epoch': 18.53}
{'loss': 1.1136, 'learning_rate': 4.754285836432816e-06, 'epoch': 18.6}
{'loss': 1.1024, 'learning_rate': 4.727566157923989e-06, 'epoch': 18.66}
{'loss': 1.0892, 'learning_rate': 4.70084647941516e-06, 'epoch': 18.73}
{'loss': 1.1149, 'learning_rate': 4.674126800906332e-06, 'epoch': 18.79}
{'loss': 1.1056, 'learning_rate': 4.647460561754521e-06, 'epoch': 18.85}
{'loss': 1.1158, 'learning_rate': 4.620740883245693e-06, 'epoch': 18.92}
