Sun Jul  3 22:59:03 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 460.80       Driver Version: 460.80       CUDA Version: 11.2     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  GeForce RTX 3090    Off  | 00000000:3D:00.0 Off |                  N/A |
| 39%   25C    P8    26W / 350W |      0MiB / 24268MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2020 NVIDIA Corporation
Built on Mon_Oct_12_20:09:46_PDT_2020
Cuda compilation tools, release 11.1, V11.1.105
{'loss': 2.0138, 'learning_rate': 1.9225442421133626e-05, 'epoch': 5.77}
{'loss': 1.9972, 'learning_rate': 1.965290245362059e-05, 'epoch': 5.9}
{'loss': 1.9797, 'learning_rate': 1.9979909378473114e-05, 'epoch': 6.03}
{'loss': 1.9408, 'learning_rate': 1.9873044370351375e-05, 'epoch': 6.16}
{'loss': 1.9183, 'learning_rate': 1.9766179362229635e-05, 'epoch': 6.28}
{'loss': 1.9322, 'learning_rate': 1.9659528084124135e-05, 'epoch': 6.41}
{'loss': 1.9268, 'learning_rate': 1.9552663076002395e-05, 'epoch': 6.54}
{'loss': 1.9247, 'learning_rate': 1.9445798067880655e-05, 'epoch': 6.67}
{'loss': 1.8876, 'learning_rate': 1.9338933059758912e-05, 'epoch': 6.8}
{'loss': 1.8612, 'learning_rate': 1.923228178165342e-05, 'epoch': 6.92}
{'loss': 1.8694, 'learning_rate': 1.9125416773531675e-05, 'epoch': 7.05}
{'loss': 1.8288, 'learning_rate': 1.901876549542618e-05, 'epoch': 7.18}
{'loss': 1.8292, 'learning_rate': 1.891190048730444e-05, 'epoch': 7.31}
{'loss': 1.8084, 'learning_rate': 1.88050354791827e-05, 'epoch': 7.44}
{'loss': 1.8143, 'learning_rate': 1.8698170471060956e-05, 'epoch': 7.57}
{'loss': 1.8069, 'learning_rate': 1.8591305462939216e-05, 'epoch': 7.69}
{'loss': 1.8042, 'learning_rate': 1.8484440454817477e-05, 'epoch': 7.82}
{'loss': 1.7741, 'learning_rate': 1.8377575446695733e-05, 'epoch': 7.95}
{'loss': 1.7683, 'learning_rate': 1.8270710438573994e-05, 'epoch': 8.08}
{'loss': 1.7409, 'learning_rate': 1.8163845430452254e-05, 'epoch': 8.21}
{'loss': 1.7349, 'learning_rate': 1.8056980422330514e-05, 'epoch': 8.34}
{'loss': 1.7291, 'learning_rate': 1.7950329144225017e-05, 'epoch': 8.46}
{'loss': 1.7507, 'learning_rate': 1.7843464136103278e-05, 'epoch': 8.59}
{'loss': 1.7358, 'learning_rate': 1.7736812857997777e-05, 'epoch': 8.72}
{'loss': 1.7268, 'learning_rate': 1.7629947849876038e-05, 'epoch': 8.85}
{'loss': 1.723, 'learning_rate': 1.7523082841754298e-05, 'epoch': 8.98}
{'loss': 1.6994, 'learning_rate': 1.7416217833632555e-05, 'epoch': 9.1}
{'loss': 1.6947, 'learning_rate': 1.7309352825510815e-05, 'epoch': 9.23}
{'loss': 1.6884, 'learning_rate': 1.7202487817389075e-05, 'epoch': 9.36}
{'loss': 1.6702, 'learning_rate': 1.7095622809267336e-05, 'epoch': 9.49}
{'loss': 1.6728, 'learning_rate': 1.6988757801145596e-05, 'epoch': 9.62}
{'loss': 1.6824, 'learning_rate': 1.68821065230401e-05, 'epoch': 9.75}
{'loss': 1.6755, 'learning_rate': 1.6775241514918356e-05, 'epoch': 9.87}
{'loss': 1.6745, 'learning_rate': 1.6668376506796616e-05, 'epoch': 10.0}
{'loss': 1.6576, 'learning_rate': 1.6561511498674877e-05, 'epoch': 10.13}
{'loss': 1.6364, 'learning_rate': 1.6454646490553134e-05, 'epoch': 10.26}
{'loss': 1.644, 'learning_rate': 1.6347781482431394e-05, 'epoch': 10.39}
{'loss': 1.6323, 'learning_rate': 1.6240916474309654e-05, 'epoch': 10.52}
{'loss': 1.6134, 'learning_rate': 1.613405146618791e-05, 'epoch': 10.64}
{'loss': 1.6394, 'learning_rate': 1.602718645806617e-05, 'epoch': 10.77}
{'loss': 1.6249, 'learning_rate': 1.5920535179960674e-05, 'epoch': 10.9}
{'loss': 1.6149, 'learning_rate': 1.5813883901855177e-05, 'epoch': 11.03}
{'loss': 1.5992, 'learning_rate': 1.5707018893733438e-05, 'epoch': 11.16}
{'loss': 1.593, 'learning_rate': 1.5600153885611698e-05, 'epoch': 11.28}
{'loss': 1.5725, 'learning_rate': 1.5493288877489955e-05, 'epoch': 11.41}
{'loss': 1.6047, 'learning_rate': 1.5386423869368215e-05, 'epoch': 11.54}
{'loss': 1.5801, 'learning_rate': 1.5279558861246476e-05, 'epoch': 11.67}
{'loss': 1.5734, 'learning_rate': 1.5172907583140977e-05, 'epoch': 11.8}
{'loss': 1.5799, 'learning_rate': 1.5066042575019237e-05, 'epoch': 11.93}
{'loss': 1.5801, 'learning_rate': 1.4959177566897496e-05, 'epoch': 12.05}
{'loss': 1.5645, 'learning_rate': 1.4852312558775756e-05, 'epoch': 12.18}
{'loss': 1.5555, 'learning_rate': 1.4745447550654015e-05, 'epoch': 12.31}
{'loss': 1.5568, 'learning_rate': 1.4638582542532273e-05, 'epoch': 12.44}
{'loss': 1.537, 'learning_rate': 1.4531717534410534e-05, 'epoch': 12.57}
{'loss': 1.5682, 'learning_rate': 1.4424852526288792e-05, 'epoch': 12.7}
{'loss': 1.5416, 'learning_rate': 1.4318201248183297e-05, 'epoch': 12.82}
{'loss': 1.5552, 'learning_rate': 1.4211763700094043e-05, 'epoch': 12.95}
{'loss': 1.5323, 'learning_rate': 1.4104898691972301e-05, 'epoch': 13.08}
{'loss': 1.5185, 'learning_rate': 1.399803368385056e-05, 'epoch': 13.21}
{'loss': 1.5347, 'learning_rate': 1.3891168675728822e-05, 'epoch': 13.34}
{'loss': 1.5106, 'learning_rate': 1.3784303667607079e-05, 'epoch': 13.46}
{'loss': 1.5238, 'learning_rate': 1.367743865948534e-05, 'epoch': 13.59}
{'loss': 1.5177, 'learning_rate': 1.35705736513636e-05, 'epoch': 13.72}
{'loss': 1.5136, 'learning_rate': 1.3463708643241858e-05, 'epoch': 13.85}
{'loss': 1.5092, 'learning_rate': 1.3356843635120118e-05, 'epoch': 13.98}
{'loss': 1.4891, 'learning_rate': 1.325019235701462e-05, 'epoch': 14.11}
{'loss': 1.5044, 'learning_rate': 1.314332734889288e-05, 'epoch': 14.23}
{'loss': 1.4868, 'learning_rate': 1.3036462340771139e-05, 'epoch': 14.36}
{'loss': 1.5097, 'learning_rate': 1.2929597332649397e-05, 'epoch': 14.49}
{'loss': 1.4981, 'learning_rate': 1.2822732324527657e-05, 'epoch': 14.62}
{'loss': 1.4662, 'learning_rate': 1.2716081046422159e-05, 'epoch': 14.75}
{'loss': 1.4905, 'learning_rate': 1.260921603830042e-05, 'epoch': 14.88}
{'loss': 1.5025, 'learning_rate': 1.250235103017868e-05, 'epoch': 15.0}
{'loss': 1.4757, 'learning_rate': 1.239548602205694e-05, 'epoch': 15.13}
{'loss': 1.4679, 'learning_rate': 1.2288621013935198e-05, 'epoch': 15.26}
{'loss': 1.4737, 'learning_rate': 1.2181756005813457e-05, 'epoch': 15.39}
{'loss': 1.4724, 'learning_rate': 1.207510472770796e-05, 'epoch': 15.52}
{'loss': 1.4683, 'learning_rate': 1.1968239719586219e-05, 'epoch': 15.65}
{'loss': 1.473, 'learning_rate': 1.1861374711464479e-05, 'epoch': 15.77}
{'loss': 1.4719, 'learning_rate': 1.175472343335898e-05, 'epoch': 15.9}
{'loss': 1.4534, 'learning_rate': 1.1647858425237242e-05, 'epoch': 16.03}
{'loss': 1.4495, 'learning_rate': 1.15409934171155e-05, 'epoch': 16.16}
{'loss': 1.4526, 'learning_rate': 1.1434128408993761e-05, 'epoch': 16.29}
{'loss': 1.4362, 'learning_rate': 1.132726340087202e-05, 'epoch': 16.41}
{'loss': 1.4401, 'learning_rate': 1.1220398392750278e-05, 'epoch': 16.54}
{'loss': 1.4463, 'learning_rate': 1.1113533384628539e-05, 'epoch': 16.67}
{'loss': 1.4455, 'learning_rate': 1.1006668376506797e-05, 'epoch': 16.8}
{'loss': 1.4314, 'learning_rate': 1.0899803368385058e-05, 'epoch': 16.93}
{'loss': 1.4551, 'learning_rate': 1.0792938360263316e-05, 'epoch': 17.06}
{'loss': 1.4335, 'learning_rate': 1.0686073352141575e-05, 'epoch': 17.18}
{'loss': 1.4092, 'learning_rate': 1.0579208344019835e-05, 'epoch': 17.31}
{'loss': 1.4283, 'learning_rate': 1.0472343335898094e-05, 'epoch': 17.44}
{'loss': 1.4204, 'learning_rate': 1.0365692057792598e-05, 'epoch': 17.57}
{'loss': 1.4265, 'learning_rate': 1.0258827049670857e-05, 'epoch': 17.7}
{'loss': 1.4212, 'learning_rate': 1.0151962041549116e-05, 'epoch': 17.83}
{'loss': 1.4351, 'learning_rate': 1.0045310763443619e-05, 'epoch': 17.95}
{'loss': 1.4168, 'learning_rate': 9.938445755321879e-06, 'epoch': 18.08}
{'loss': 1.4041, 'learning_rate': 9.83179447721638e-06, 'epoch': 18.21}
{'loss': 1.3922, 'learning_rate': 9.72492946909464e-06, 'epoch': 18.34}
{'loss': 1.4096, 'learning_rate': 9.618064460972901e-06, 'epoch': 18.47}
{'loss': 1.4158, 'learning_rate': 9.511199452851158e-06, 'epoch': 18.59}
{'loss': 1.4048, 'learning_rate': 9.404334444729418e-06, 'epoch': 18.72}
{'loss': 1.4042, 'learning_rate': 9.297469436607678e-06, 'epoch': 18.85}
{'loss': 1.3885, 'learning_rate': 9.190604428485937e-06, 'epoch': 18.98}
{'loss': 1.387, 'learning_rate': 9.083739420364197e-06, 'epoch': 19.11}
{'loss': 1.4016, 'learning_rate': 8.976874412242456e-06, 'epoch': 19.24}
{'loss': 1.385, 'learning_rate': 8.870009404120714e-06, 'epoch': 19.36}
{'loss': 1.39, 'learning_rate': 8.763144395998975e-06, 'epoch': 19.49}
{'loss': 1.4008, 'learning_rate': 8.656279387877235e-06, 'epoch': 19.62}
{'loss': 1.3834, 'learning_rate': 8.549414379755494e-06, 'epoch': 19.75}
{'loss': 1.3862, 'learning_rate': 8.442763101649997e-06, 'epoch': 19.88}
{'loss': 1.3881, 'learning_rate': 8.335898093528257e-06, 'epoch': 20.01}
{'loss': 1.3926, 'learning_rate': 8.229033085406516e-06, 'epoch': 20.13}
{'loss': 1.3599, 'learning_rate': 8.122168077284774e-06, 'epoch': 20.26}
{'loss': 1.3556, 'learning_rate': 8.015303069163035e-06, 'epoch': 20.39}
{'loss': 1.3718, 'learning_rate': 7.908438061041293e-06, 'epoch': 20.52}
{'loss': 1.3853, 'learning_rate': 7.801786782935796e-06, 'epoch': 20.65}
{'loss': 1.3614, 'learning_rate': 7.694921774814056e-06, 'epoch': 20.77}
{'loss': 1.374, 'learning_rate': 7.588056766692314e-06, 'epoch': 20.9}
{'loss': 1.3718, 'learning_rate': 7.481191758570574e-06, 'epoch': 21.03}
{'loss': 1.3488, 'learning_rate': 7.374540480465077e-06, 'epoch': 21.16}
{'loss': 1.3687, 'learning_rate': 7.267889202359581e-06, 'epoch': 21.29}
{'loss': 1.3591, 'learning_rate': 7.161024194237839e-06, 'epoch': 21.42}
{'loss': 1.3535, 'learning_rate': 7.054159186116099e-06, 'epoch': 21.54}
{'loss': 1.3473, 'learning_rate': 6.947294177994358e-06, 'epoch': 21.67}
{'loss': 1.34, 'learning_rate': 6.840429169872618e-06, 'epoch': 21.8}
{'loss': 1.3448, 'learning_rate': 6.733564161750877e-06, 'epoch': 21.93}
{'loss': 1.3425, 'learning_rate': 6.626699153629136e-06, 'epoch': 22.06}
{'loss': 1.3469, 'learning_rate': 6.519834145507395e-06, 'epoch': 22.19}
{'loss': 1.3463, 'learning_rate': 6.412969137385655e-06, 'epoch': 22.31}
{'loss': 1.3551, 'learning_rate': 6.306104129263915e-06, 'epoch': 22.44}
{'loss': 1.3452, 'learning_rate': 6.1992391211421734e-06, 'epoch': 22.57}
{'loss': 1.342, 'learning_rate': 6.092587843036677e-06, 'epoch': 22.7}
{'loss': 1.3359, 'learning_rate': 5.985722834914935e-06, 'epoch': 22.83}
{'loss': 1.3272, 'learning_rate': 5.878857826793195e-06, 'epoch': 22.95}
{'loss': 1.3252, 'learning_rate': 5.771992818671455e-06, 'epoch': 23.08}
{'loss': 1.3482, 'learning_rate': 5.665127810549714e-06, 'epoch': 23.21}
{'loss': 1.3384, 'learning_rate': 5.558262802427974e-06, 'epoch': 23.34}
{'loss': 1.3257, 'learning_rate': 5.451397794306232e-06, 'epoch': 23.47}
{'loss': 1.3235, 'learning_rate': 5.344532786184492e-06, 'epoch': 23.6}
{'loss': 1.326, 'learning_rate': 5.237881508078995e-06, 'epoch': 23.72}
{'loss': 1.3332, 'learning_rate': 5.131016499957254e-06, 'epoch': 23.85}
{'loss': 1.3299, 'learning_rate': 5.024151491835514e-06, 'epoch': 23.98}
{'loss': 1.3202, 'learning_rate': 4.917286483713773e-06, 'epoch': 24.11}
{'loss': 1.2984, 'learning_rate': 4.810421475592033e-06, 'epoch': 24.24}
{'loss': 1.3284, 'learning_rate': 4.703556467470292e-06, 'epoch': 24.37}
{'loss': 1.3192, 'learning_rate': 4.5966914593485515e-06, 'epoch': 24.49}
{'loss': 1.3108, 'learning_rate': 4.490040181243055e-06, 'epoch': 24.62}
{'loss': 1.312, 'learning_rate': 4.383175173121313e-06, 'epoch': 24.75}
{'loss': 1.3176, 'learning_rate': 4.2763101649995735e-06, 'epoch': 24.88}
{'loss': 1.3217, 'learning_rate': 4.169445156877832e-06, 'epoch': 25.01}
{'loss': 1.3061, 'learning_rate': 4.0625801487560915e-06, 'epoch': 25.13}
{'loss': 1.3072, 'learning_rate': 3.955928870650595e-06, 'epoch': 25.26}
{'loss': 1.2876, 'learning_rate': 3.849063862528854e-06, 'epoch': 25.39}
{'loss': 1.3106, 'learning_rate': 3.7424125844233567e-06, 'epoch': 25.52}
{'loss': 1.3002, 'learning_rate': 3.635547576301616e-06, 'epoch': 25.65}
{'loss': 1.3131, 'learning_rate': 3.528682568179875e-06, 'epoch': 25.78}
{'loss': 1.311, 'learning_rate': 3.421817560058135e-06, 'epoch': 25.9}
{'loss': 1.2913, 'learning_rate': 3.314952551936394e-06, 'epoch': 26.03}
{'loss': 1.3048, 'learning_rate': 3.2080875438146535e-06, 'epoch': 26.16}
{'loss': 1.2973, 'learning_rate': 3.1012225356929134e-06, 'epoch': 26.29}
{'loss': 1.3052, 'learning_rate': 2.9943575275711724e-06, 'epoch': 26.42}
{'loss': 1.286, 'learning_rate': 2.887492519449432e-06, 'epoch': 26.55}
{'loss': 1.2962, 'learning_rate': 2.7808412413439345e-06, 'epoch': 26.67}
{'loss': 1.3104, 'learning_rate': 2.6739762332221943e-06, 'epoch': 26.8}
{'loss': 1.2811, 'learning_rate': 2.567324955116697e-06, 'epoch': 26.93}
{'loss': 1.2927, 'learning_rate': 2.460459946994956e-06, 'epoch': 27.06}
{'loss': 1.2935, 'learning_rate': 2.3535949388732154e-06, 'epoch': 27.19}
{'loss': 1.276, 'learning_rate': 2.246729930751475e-06, 'epoch': 27.31}
{'loss': 1.291, 'learning_rate': 2.1398649226297343e-06, 'epoch': 27.44}
{'loss': 1.2769, 'learning_rate': 2.033213644524237e-06, 'epoch': 27.57}
{'loss': 1.2717, 'learning_rate': 1.926348636402497e-06, 'epoch': 27.7}
{'loss': 1.296, 'learning_rate': 1.819483628280756e-06, 'epoch': 27.83}
{'loss': 1.2996, 'learning_rate': 1.7126186201590153e-06, 'epoch': 27.96}
{'loss': 1.2869, 'learning_rate': 1.6057536120372745e-06, 'epoch': 28.08}
{'loss': 1.2838, 'learning_rate': 1.498888603915534e-06, 'epoch': 28.21}
{'loss': 1.2742, 'learning_rate': 1.3922373258100368e-06, 'epoch': 28.34}
{'loss': 1.2873, 'learning_rate': 1.2853723176882963e-06, 'epoch': 28.47}
{'loss': 1.2862, 'learning_rate': 1.1785073095665555e-06, 'epoch': 28.6}
{'loss': 1.2895, 'learning_rate': 1.071642301444815e-06, 'epoch': 28.73}
{'loss': 1.2929, 'learning_rate': 9.647772933230744e-07, 'epoch': 28.85}
{'loss': 1.2838, 'learning_rate': 8.581260152175772e-07, 'epoch': 28.98}
{'loss': 1.2696, 'learning_rate': 7.512610070958366e-07, 'epoch': 29.11}
{'loss': 1.2731, 'learning_rate': 6.44395998974096e-07, 'epoch': 29.24}
